year,scenario,share_25_39,share_40_59,share_60_79,share_80,average_age,price,price_index,births,fertility_rate,theta,average_age_bridge,young_homeownership_proxy,old_homeownership_proxy,young_housing_burden_proxy
2064,medium_immigration,0.283234849984629,0.372444760719708,0.332695645270109,0.0116247440255545,51.4230964933148,0.5454177903011441,0.968806136989148,0.07423960360208046,0.19726420814636297,0.4674031228684028,51.55185772345061,0.4030344368528722,0.7602889005778171,0.9887765305700643
2065,medium_immigration,0.282889058746492,0.371639668456934,0.33367340295697,0.0117978698396028,51.4668268739139,0.5448345551267266,0.9682412599169657,0.07414033514126293,0.19728721977342484,0.46849078670494176,51.58274456118362,0.4031088113472326,0.760294215258911,0.9881733206107777
2066,medium_immigration,0.282419404143992,0.37129250352547,0.334270422870402,0.0120176694601365,51.4894195788312,0.5452455142512918,0.9686392492705859,0.07402447103304377,0.19727100504316789,0.46929637247588585,51.609607803422364,0.4030564051328092,0.7602904704371162,0.9885529591839692
2067,medium_immigration,0.281951438266628,0.370946579700527,0.334865300647556,0.0122366813852885,51.5119310446844,0.5456656264141202,0.9690462718921881,0.07390888448377686,0.19725443054977385,0.47009906808956586,51.636374625536405,0.4030028339947769,0.7602866421678166,0.9889396591176192
2068,medium_immigration,0.281485144911881,0.370601892232529,0.335458052428423,0.0124549104271669,51.5343621062895,0.5460951291024685,0.9694625692651204,0.07379356909153562,0.19723748701587168,0.47089889483324876,51.66304578063912,0.40294806780401926,0.7602827282841392,0.9893336220642501
2069,medium_immigration,0.28102051613224,0.370258434702906,0.336048686368574,0.01267236279628,51.5567131623028,0.5465247323736548,0.9698791430304887,0.07367866041295913,0.19722054096996525,0.4716958668285326,51.68962176034382,0.40289329120851974,0.7602788134401215,0.9897279131403247
2070,medium_immigration,0.280557550671916,0.369916191504838,0.336637217724146,0.0128890400991003,51.5789844937975,0.5469543328508735,0.9702958930847806,0.07356415885616416,0.19720359649020772,0.47248999944013437,51.71610294074697,0.4028385173914311,0.7602748985777901,0.9901224475163222
2071,medium_immigration,0.280257287809965,0.370547613696372,0.336119737793554,0.0130753607001089,51.5798881239373,0.5487116491422057,0.9720025089578577,0.07351023493421752,0.19713429885014394,0.47223699547280196,51.716690720550005,0.40261448580684545,0.7602588840538004,0.9918332451596182
2072,medium_immigration,0.279957612616424,0.371177797887179,0.335603264335145,0.0132613251612523,51.5807900860467,0.5504332361742854,0.9736773371400048,0.07345691955385912,0.19706643376388394,0.471984488654294,51.71727748333368,0.4023950485746122,0.7602431944223303,0.9935196719791515
2073,medium_immigration,0.279658509971877,0.371806793859859,0.335087762453981,0.0134469337142833,51.5816901116401,0.5521189710125327,0.9753200831765295,0.07340421278058744,0.19700000461213774,0.47173245005565634,51.717862802857425,0.40218021901031553,0.7602278308475929,0.9951814993162734
2074,medium_immigration,0.279359981358352,0.372434574381103,0.334573257988534,0.0136321862720104,51.5825884412961,0.5538021102547646,0.976963064977958,0.0733516244777059,0.19693370008504252,0.47148090263073716,51.71844716729581,0.40196575768854464,0.7602124902563695,0.9968436822505329
2075,medium_immigration,0.27906202543062,0.373061164223826,0.334059726030368,0.0138170843151867,51.5834848917824,0.5554829696193337,0.9786065833692529,0.0732991508233322,0.19686750764088742,0.47122982549640613,51.71903014718474,0.4017516242939833,0.7601971697740464,0.9985064625330564
2076,medium_immigration,0.278847039659347,0.37365710456487,0.333722279821786,0.0137735759539973,51.5872055378248,0.5569535801187158,0.9800467912183513,0.07326460552386016,0.1968096130705963,0.4709192142493029,51.714716468994084,0.40156430633217866,0.7601837650916509,0.9999617845916773
2077,medium_immigration,0.278632616650661,0.374251471636031,0.333385730989272,0.0137301807240362,51.5909164342097,0.5584108075127006,0.9814759833259379,0.07323030355152023,0.19675226215642136,0.4706094280443782,51.71041434048199,0.40137872138359465,0.7601704818909456,1.0014082629216088
2078,medium_immigration,0.278418770784547,0.374844268043324,0.333050059338625,0.0136869018335034,51.5946171127543,0.5598545288667083,0.9828939845145106,0.07319624935289952,0.19669545926910526,0.4703004494372336,51.70612320396475,0.40119488437170087,0.760157321306473,1.0028457472989267
2079,medium_immigration,0.278205477189409,0.375435507870319,0.33271527838826,0.0136437365520127,51.5983084631314,0.5612946962937713,0.9843105362062301,0.07316229279319433,0.19663881254887491,0.4699922918678341,51.70184368178697,0.40101152759349595,0.7601441926261744,1.0042817923737961
2080,medium_immigration,0.277992748802741,0.376025192306145,0.33238137406365,0.0136006848274653,51.6019898129724,0.5627313600853086,0.985725675809736,0.07312843563349791,0.19658231989295893,0.4696849406815927,51.69757526446279,0.40082864448972216,0.7601310953952114,1.0057164168756272
2081,medium_immigration,0.278004506022302,0.375907287082599,0.332463927830512,0.0136242790645866,51.6051247070423,0.5625496068969369,0.9855465333056516,0.07312761056136347,0.19658946591552298,0.46977871030224344,51.69974021268983,0.400851779614663,0.760132752360714,1.0055244419684783
2082,medium_immigration,0.278016220211925,0.375789793314566,0.332546190539496,0.0136477959340138,51.6082490517657,0.5623500114306808,0.9853498423157873,0.07312705804595346,0.19659731374538317,0.46987215479437006,51.7018977330687,0.40087718636887726,0.7601345719775504,1.0053190599336301
2083,medium_immigration,0.27802790402277,0.375672665913962,0.332628195515816,0.0136712345474529,51.6113631352903,0.5621323836967349,0.9851354261947537,0.07312678113256509,0.1966058709371881,0.46996530145352655,51.704048243615205,0.40090488907998967,0.7601365559752196,1.0051001116283544
2084,medium_immigration,0.278039535162014,0.375555938503363,0.332709930902845,0.0136945954317776,51.6144672460654,0.561915191821754,0.9849214860183033,0.07312650698691311,0.19661441136222604,0.4700581434268583,51.70619191339085,0.4009325369402427,0.7601385359881934,1.0048817233087763
