scenario,avg_price_t10_79,avg_fertility_t10_79,avg_births_t10_79,final_price,final_fertility,max_abs_price_change
new_baseline,-0.481301726932793,0.24229642780734,0.086595657494695,-0.291744407938713,0.233218650557515,0.0342186266499536
old_baseline_proxy,-0.802918273231375,0.250601469780553,0.0902,-0.906782953136714,0.250552880580533,0.0467103086722859
new_baby_boom,-0.429037791731084,0.239782563091251,0.0856515743818764,-0.21086135535495,0.229476314050631,0.034528332956861
old_baby_boom_proxy,-0.755734503069745,0.250356672295761,0.0902,-0.81310672249568,0.250552887332157,0.0477047677624742
structural_baseline,1.0047013062998,0.85,0.316767565342894,2.67509752242204,0.85,0.051099805670654
structural_baby_boom,1.06042132391711,0.85,0.316874559298818,2.7376115976395,0.85,0.0511171034517535
