a_price,distance,totalvote,vote_per_mass,mass,debtstock,price_income_ratio,rent_share
1.5,4984.91922622944,5.34245894256707,0.83636867116654,6.38768419567364,-46.1598577871288,0.16536200277608,0.0511689577742717
1.75,3320.85226349811,5.01445421357025,0.78501911803444,6.38768419567364,-28.3967807594253,0.192922336572093,0.371005744523365
2,2242.88415924658,4.14748822366267,0.649294501201508,6.38768419567364,-22.863033541167,0.220482670368106,0.979379172669442
2.25,291.742520827263,1.48341550880323,0.232230564843507,6.38768419567364,-8.46701621892077,0.24804300416412,2.44085322537158
2.5,2036.41451965967,-3.37790446994536,-0.528815196003774,6.38768419567364,29.9230790336153,0.275603337960133,4.88317618311338
2.75,941.032974517108,-1.29215646189233,-0.202288720342109,6.38768419567364,27.8220441793211,0.303163671756146,3.8402634576512
3,704.897777026938,-1.21645655036082,-0.19043780392035,6.38768419567364,23.5991763232399,0.33072400555216,3.80240532984136
3.25,579.025810473186,-1.20316469193331,-0.188356946755166,6.38768419567364,20.8390326762469,0.358284339348173,3.79655534521257
3.5,457.241557015419,-1.19695382254807,-0.187384627336267,6.38768419567364,17.7192469276822,0.385844673144186,3.79413596880525
