t,price,births,fertility_rate,young_share,old_share,theta,average_age,n_home,young_homeownership_proxy,old_homeownership_proxy,aggregate_homeownership_proxy,age_share_15,age_share_25,age_share_35,age_share_45,age_share_55,age_share_65,age_share_75,age_share_85,boom_generation_age,parent_generation_age,child_generation_age,boom_generation_homeownership_proxy_level,parent_generation_homeownership_proxy_level,child_generation_homeownership_proxy_level,boom_generation_housing_burden_proxy_level,parent_generation_housing_burden_proxy_level,child_generation_housing_burden_proxy_level
46,-0.498123990799873,0.087076128931443,0.243046393412882,0.196452103743281,0.445278317726007,0.921476400690231,53.8515751755152,0.174560024593455,0.452343194144119,0.740903786417024,0.554149795690204,0.0949726814374167,0.101479422305864,0.110053617123695,0.119309015269149,0.128906946137869,0.138960571124957,0.149011051192791,0.157306695408259,41.5,66.5,16.5,0.509030477277416,0.759662325490197,0.0738914796509857,0.623522895653571,0.607669584793349,0.608385308851842
47,-0.490908727420526,0.0869329614405808,0.242695917602854,0.196238129551483,0.445564821650863,0.923316498770698,53.8673458784307,0.174289277354378,0.451373941155562,0.740767182629733,0.553937927728166,0.0948527209827417,0.101385408568742,0.109989631490866,0.119282870523127,0.12892454678366,0.139015169798551,0.149100294370367,0.157449357481946,42.5,67.5,17.5,0.512496844470976,0.756365216581733,0.11128274364982,0.627541483923545,0.612069936653884,0.613269272271535
48,-0.483409588902526,0.0867813749590108,0.242332188375852,0.196015204741644,0.445875641288208,0.925087316167958,53.8839998641791,0.174009090372024,0.45036669089891,0.740626267005204,0.553721515192498,0.0947262893973789,0.101288915344265,0.109921991344121,0.119250684012232,0.128936478613794,0.139077494766219,0.149205377591496,0.157592768930493,43.5,68.5,18.5,0.515979489811839,0.753067914774811,0.149827729058231,0.631765295943813,0.616677187506212,0.618365738932676
49,-0.475637767065441,0.086623016106612,0.241955808448715,0.195778077970816,0.446210198061944,0.926518962892236,53.9019278828791,0.173714336399592,0.44932382326611,0.740480117278322,0.553498643241712,0.0945915812648959,0.10118649670592,0.109852756748644,0.119215747699642,0.128943219518954,0.139135181328496,0.149320366866658,0.15775464986679,44.5,69.5,19.5,0.519484010941503,0.749771233479137,0.189264966407429,0.636190647715665,0.621488565105521,0.623672228436775
50,-0.467639252595859,0.0864606902205546,0.24156906046515,0.195529941171343,0.446557128861254,0.927473894234529,53.9207030098418,0.173404391065623,0.448251381023133,0.740329324860405,0.553269293062415,0.0944519965043429,0.101077944667,0.109780064553335,0.11918233281934,0.128950532594728,0.139191125130426,0.14943455339435,0.157931450336478,45.5,70.5,20.5,0.530709660952497,0.746476197373734,0.229329205099983,0.640454824435546,0.626479483745356,0.629164348876073
51,-0.459476565483552,0.0862954593537568,0.241175011671051,0.195276075738763,0.446911318569487,0.928235938233807,53.9399130201344,0.173083706327167,0.447157266709605,0.74017520642035,0.553036930488253,0.0943099115352404,0.100966164203522,0.109702903543965,0.119147573413972,0.128962128733813,0.139250567599036,0.149549999243518,0.158110751726934,46.5,71.5,21.5,0.549597415425354,0.743183844023609,0.26976071815421,0.644514013088125,0.631614167652457,0.634806464553488
52,-0.451175511888341,0.0861262847162814,0.240774942522946,0.195017336281738,0.447278145906681,0.928861650009699,53.9596181810793,0.172756149574311,0.446045056740413,0.740018918508503,0.552802937631616,0.0941651103575527,0.100852225924185,0.109622830858929,0.119108643324235,0.128973043628418,0.13931550794624,0.14967017947478,0.158292458485661,47.5,72.5,22.5,0.568462759984942,0.739894893029511,0.310308999073365,0.648688879822569,0.63687905252291,0.640585204251341
53,-0.442754501909054,0.0859535485407951,0.240369770176008,0.194752563237472,0.447658591551848,0.929272328952144,53.979930126358,0.172421744070038,0.444917470941047,0.739860636505602,0.552567422432303,0.0940165574391858,0.100736005798286,0.109541125883839,0.119067360237421,0.12898035908942,0.139380742920685,0.149797417021672,0.15848043160949,48.5,73.5,23.5,0.587336817963997,0.73660997748196,0.350738965958149,0.652969470516718,0.642264862532582,0.646491419414176
54,-0.434241466138343,0.0857788443796259,0.239960863088513,0.194481784019391,0.448048071576332,0.929448264192256,54.0007819048795,0.172079833257077,0.443778460090099,0.739700427829051,0.552330211542042,0.0938650154331196,0.100616768586271,0.109458061533864,0.119025557966742,0.128986524903671,0.139443643293495,0.149926689128298,0.158677739154539,49.5,74.5,24.5,0.606249086446839,0.733329732427236,0.390837298941309,0.657339278611021,0.647755825502066,0.652509366336927
55,-0.425666295237838,0.085603175563633,0.239549674708281,0.194207823755594,0.448441761688932,0.929480829704526,54.021902518194,0.171732392920421,0.442631840217035,0.739538915815706,0.552092070644103,0.0937123536491367,0.100495470106458,0.109372993978156,0.118983704935218,0.1289937156421,0.139507061629416,0.150055392181113,0.158879307878402,50.5,75.5,25.5,0.62522680177992,0.722623993984615,0.413280996050156,0.661780203570578,0.653334326523481,0.659123524969246
56,-0.417047105284293,0.0854264953441794,0.239137085598918,0.193932485447705,0.448839378522165,0.92948554513681,54.0431838207848,0.171382019943259,0.441479910675358,0.739376614629739,0.551854045986285,0.0935590433019597,0.100373442145745,0.109286234740088,0.118940313244576,0.129001588045467,0.139572431308744,0.150185608500705,0.159081338712716,51.5,76.5,26.5,0.644294251591168,0.70447815300357,0.418429908366003,0.666281465196923,0.658989877307474,0.666331915009935
57,-0.408387731585771,0.0852485747982816,0.238723288546802,0.193655440255759,0.449242513617022,0.929457757951668,54.0646780669716,0.171029670907812,0.440323337413113,0.739213724537095,0.551616091222479,0.0934046554595155,0.100250784796243,0.109198791422034,0.118895242581737,0.129008012123449,0.139638824561457,0.150318283378395,0.15928540567717,52.5,77.5,27.5,0.663473066445711,0.686320297551529,0.423570284196536,0.670841430207945,0.664721095485812,0.673634170489892
58,-0.399692532652951,0.0850699128718207,0.23830850002145,0.19337635350158,0.449649753984457,0.929397255318455,54.0863815344279,0.170675070142461,0.43916281594597,0.739050136411544,0.551377874272505,0.0932491203818846,0.100127233119696,0.109110985542618,0.11884982024168,0.129013086729665,0.139704210239065,0.150452715818915,0.159492827926477,53.5,78.5,28.5,0.682783260115228,0.668153086240874,0.428705840315047,0.675457996532447,0.67052617924986,0.681028723886245
59,-0.390965851129947,0.0848910178411196,0.237892934301128,0.193095855452259,0.450058666599819,0.929320942152425,54.1082115943648,0.170318487670102,0.437998921830946,0.73888580133904,0.551139196881158,0.0930930603206351,0.100002795131624,0.109022620180202,0.118804496675544,0.129018361092176,0.139768814061685,0.150586848526242,0.159703004011892,54.5,79.5,29.5,0.702243233071922,0.649979049052339,0.433840154129284,0.680129026378696,0.676403254051728,0.688513939077106
60,-0.382209927715513,0.084711891971256,0.237476704392503,0.192814924497463,0.450468435914833,0.929261610759723,54.1300855858619,0.16996093071294,0.436831872870625,0.738720867130447,0.550900268065208,0.0929369132328073,0.099878011264656,0.108933566517278,0.118758909005057,0.129024164065369,0.139834140876681,0.150720738640138,0.159913556398014,55.5,80.5,30.5,0.71443966095158,0.631800578845561,0.438976386349284,0.685322196652998,0.682351793615627,0.696089601575742
61,-0.373423092085325,0.084532305360697,0.237059737128596,0.192533535568311,0.450879950059401,0.929226794747204,54.1520192339082,0.169602909812376,0.4356614765878,0.738555373256517,0.550661216543273,0.0927804417500368,0.0997530938182741,0.108844132289564,0.118712611260978,0.129029770821746,0.139900189610347,0.150855623271611,0.160124137177443,56.5,81.5,31.5,0.719290377651116,0.613619929268662,0.444117066814426,0.691049877272478,0.688373925663728,0.703758193795654
62,-0.364602853551828,0.0843522305130687,0.236641921075038,0.192251160948333,0.451293693108523,0.929194252598516,54.1740540423046,0.169244197331953,0.434487495025089,0.738389247477881,0.550421836185476,0.0926233837103491,0.099627777237984,0.108754537101193,0.11866592573958,0.129034683102371,0.139966160660908,0.150991487275973,0.160336045171642,57.5,82.5,32.5,0.72419542349246,0.59543922467381,0.449264541471115,0.696849783920822,0.694472403365644,0.711522798715447
