t,price,births,fertility_rate,young_share,old_share,theta,average_age,n_home,young_homeownership_proxy,old_homeownership_proxy,aggregate_homeownership_proxy,age_share_15,age_share_25,age_share_35,age_share_45,age_share_55,age_share_65,age_share_75,age_share_85,boom_generation_age,parent_generation_age,child_generation_age,boom_generation_homeownership_proxy_level,parent_generation_homeownership_proxy_level,child_generation_homeownership_proxy_level,boom_generation_housing_burden_proxy_level,parent_generation_housing_burden_proxy_level,child_generation_housing_burden_proxy_level
10,-2.09071643769742,0.116788651985373,0.334210433128399,0.218978847369617,0.431574694923589,0.555570398325787,52.7213875673054,0.204052140007485,0.663723953762591,0.770546781256039,0.611699923191035,0.110312976106393,0.108665871263223,0.115117511542827,0.117608108859574,0.116720837304393,0.132041437375168,0.143409803129417,0.156123454419003,5.5,30.5,-19.5,NaN,0.665036125206361,NaN,NaN,0.126582160225494,NaN
11,-3.14125980830019,0.147451976814753,0.412352888411783,0.236994149243948,0.405418985334352,0.529327964414325,51.5302248419833,0.22115320745387,0.778468499539763,0.788203454316753,0.644187446082374,0.123071574993552,0.113922574250395,0.113939250933867,0.120703978922586,0.122943635565247,0.121770110940084,0.137057746408843,0.146591127985426,6.5,31.5,-18.5,NaN,0.778392503102,NaN,NaN,0.0444852606533805,NaN
12,-6,0.255845800280948,0.73042572300204,0.27100886584372,0.378721706035067,0.500198205555003,49.6288536614243,0.264240628800126,0.943936693357126,0.830842486233164,0.696509762659802,0.149072882647506,0.121935983196215,0.114599024539694,0.114615800246098,0.12105460333542,0.12305217554392,0.121262071370776,0.134407459120371,7.5,32.5,-17.5,NaN,0.940191782644321,NaN,NaN,0.00257334578185406,NaN
13,-6,0.22975980900055,0.730425723002041,0.362215548522345,0.323228430563934,0.436573255229189,45.0581838761497,0.403297777095701,0.944430556823939,0.830469004175393,0.639832199128338,0.230561692369701,0.131653856152644,0.109336161791722,0.102757341678895,0.102462517443104,0.108000399622246,0.109228101633267,0.10599992930842,8.5,33.5,-16.5,NaN,0.938426171468777,NaN,NaN,0.00263518221724722,NaN
14,-6,0.224623198099501,0.730425723002041,0.410106372170602,0.282369959062228,0.392617007330414,42.9803940304665,0.485605609281497,0.945821073782459,0.831061447778489,0.67243213932301,0.206767256423732,0.20333911574687,0.117886579985147,0.0979026863245427,0.091734402457481,0.0912867867232142,0.0957346814632297,0.0953484908757835,9.5,34.5,-15.5,NaN,0.936602943696304,NaN,NaN,0.0026817975260958,NaN
15,-6,0.272368710970631,0.730425723002041,0.382299951252086,0.244809688519088,0.362983726979366,41.765371847926,0.454383007100051,0.943694097397529,0.831701900816393,0.68613859895598,0.200988673500414,0.181311277751672,0.1810343508286,0.104955312708167,0.0869006966920591,0.0812614202810605,0.0804564985805,0.0830917696575275,10.5,35.5,-14.5,NaN,0.933673043150529,NaN,NaN,0.00267387619343376,NaN
16,-6,0.288083181503766,0.730425723002041,0.398383794379968,0.207211720082819,0.326732978917542,40.2213827461551,0.496991909070132,0.944039931169319,0.832970286034076,0.665621554310336,0.231192382633535,0.167191411746433,0.153131382902231,0.152897496719205,0.088375605915776,0.073025536812444,0.0679417837109576,0.0662443995594177,11.5,36.5,-13.5,NaN,0.92950220254949,NaN,NaN,0.00268643459472179,NaN
17,-6,0.283870379556381,0.730425723002041,0.425201011385323,0.18616210108876,0.303765739272085,39.4010680024134,0.560451892474398,0.944916765110842,0.836539425997918,0.664262756028116,0.238011952967345,0.187189058417979,0.137441507172722,0.12588330848863,0.125312071864565,0.0722850460912005,0.0594281008851481,0.0544489541124114,12.5,37.5,-12.5,NaN,0.925084224654887,NaN,NaN,0.00270628991054329,NaN
18,-6,0.268612251241649,0.730425723002041,0.424597699751978,0.207654776053972,0.323199643485778,39.3576308422103,0.571953561060147,0.944586318867299,0.831078699596363,0.670664284471246,0.233079792394642,0.191517907357336,0.152928378818811,0.112285980024565,0.102533165350673,0.101862105595434,0.0584614034372524,0.0473312670212852,13.5,38.5,-11.5,NaN,0.920407409368547,NaN,NaN,0.00270481008938759,NaN
19,-6,0.274197866771933,0.730425723002041,0.410873631348179,0.213731775968279,0.366807553669224,39.9491485683121,0.55248263079803,0.944412508516534,0.831967078117305,0.678762644893474,0.22205016127956,0.188823470068619,0.15752799475803,0.125787197601191,0.0920794003243216,0.083912147489197,0.0829419336538852,0.046877694825197,14.5,39.5,-10.5,NaN,0.91545990070795,NaN,NaN,0.00269149474241273,NaN
20,-6,0.282081272929958,0.730425723002041,0.404621798456327,0.209190716564903,0.400578089501469,40.320193205192,0.542810118013582,0.944275879315408,0.834218626221542,0.670729659243613,0.225589364091378,0.179032434364949,0.154572988493994,0.128954165032377,0.1026603314524,0.0749984391692334,0.0680010493563185,0.0661912280393509,15.5,40.5,-9.5,0.0568794375502523,0.910229742772446,NaN,0.00248177830183935,0.00268212702589073,NaN
