price,total_birth_mass,total_vote_support,rent_share_avg,birth_rate_age25_40
0.9,1.31831046490576,0.460582695815853,0.120988361627996,0.31826303880821
1,1.31831046434092,0.536920166196846,0.24908649446225,0.318263038662531
1.1,1.31831046418562,0.317577666948789,0.186666712586795,0.318263038613509
