a_price,distance,totalvote,debtstock,avg_birth_rate,mass_error,share_child_0,share_child_1,share_child_2,share_child_3,share_parity_0,share_parity_1,share_parity_2,share_parity_3plus,share_home_any_50,mean_home_children_50
1.5,1644.14574020309,0.236729956328274,40.4789035545773,0.655462838515146,1.4210854715202e-14,0.354748873682128,0.267580009242673,0.250832485849204,0.126838631225995,0.0703943694846736,0.166057884938037,0.348711735631905,0.414836009945383,0.872287107270794,1.78499117493131
1.75,1971.95242570206,0.00844594775028075,44.4065906403398,0.597710229099888,7.105427357601e-15,0.42925207222576,0.261591128920718,0.212618478984452,0.0965383198690707,0.133577841100662,0.217942057275854,0.333210004209385,0.315270097414099,0.795112740174486,1.53439474651596
2,2013.97026989153,-0.333212572874663,44.7534044293767,0.529014660128262,1.59872115546023e-14,0.51478117435288,0.244598967022589,0.170675354427658,0.0699445041968734,0.223715646656335,0.255602512782425,0.292729382106203,0.227952458455037,0.695708483372948,1.26490888045426
2.25,1857.48958481651,-0.345243474842322,42.9601010138988,0.450613411619142,1.59872115546023e-14,0.605458209923473,0.217780369506673,0.1290510713824,0.0477103491874535,0.335495461331555,0.27133719085943,0.23809702253937,0.155070325269646,0.58122693832019,0.994514026558337
2.5,1645.46492508432,-0.432148809849685,40.3334807039867,0.364748214544461,1.77635683940025e-14,0.695874440785104,0.18367544533635,0.0906294099507064,0.0298207039278389,0.460292714770487,0.264236287928018,0.178865350948828,0.096605646352667,0.460322767956993,0.738228247641677
2.75,1390.23362953815,-0.378818175982334,37.0929010525287,0.277231779898699,1.4210854715202e-14,0.779982829022332,0.145547617967037,0.0579440838066626,0.016525469203968,0.587215688182144,0.237074621337678,0.122365718625181,0.0533439718549968,0.342921428659882,0.512169911150369
3,1122.95813401075,-0.341993779813754,33.3355989816836,0.197749834782627,1.77635683940025e-14,0.850511485309724,0.108082332961238,0.0334147886658261,0.00799139306321227,0.702712631475064,0.196125412132916,0.0754530265308701,0.0257089298611486,0.240538285104025,0.333135750726356
3.25,827.350780146874,-0.310174900702172,28.5959775710556,0.134422251721448,1.4210854715202e-14,0.902862456951829,0.0760838669694889,0.0176267341310253,0.00342694194765707,0.795655364262429,0.151029388208337,0.0423231970262248,0.0109920505030094,0.161362232299246,0.207687435981242
3.5,681.096557177614,-0.312776584205616,25.9097209173484,0.0889742923375782,3.73034936274053e-14,0.938080394610313,0.0518116205307133,0.00875642038459114,0.00135156447438264,0.863215053014006,0.110321563062201,0.0221400396351234,0.00432334428866988,0.105819906778148,0.127716966967175
