t,price,births,fertility_rate,young_share,old_share,theta,average_age,n_home,young_homeownership_proxy,old_homeownership_proxy,aggregate_homeownership_proxy,age_share_15,age_share_25,age_share_35,age_share_45,age_share_55,age_share_65,age_share_75,age_share_85,boom_generation_age,parent_generation_age,child_generation_age,boom_generation_homeownership_proxy_level,parent_generation_homeownership_proxy_level,child_generation_homeownership_proxy_level,boom_generation_housing_burden_proxy_level,parent_generation_housing_burden_proxy_level,child_generation_housing_burden_proxy_level,birthrate_index,average_age_dev,house_price_index,house_price_dev,fertility_rate_dev,n_home_dev,young_homeownership_proxy_dev,old_homeownership_proxy_dev,aggregate_homeownership_proxy_dev,boom_generation_homeownership_proxy_index,boom_generation_housing_burden_proxy_index,parent_generation_homeownership_proxy_index,parent_generation_housing_burden_proxy_index,child_generation_homeownership_proxy_index,child_generation_housing_burden_proxy_index
19,-0.471349566904122,0.0854461347894113,0.241748386420782,0.193168237917273,0.453381068762749,0.618755726198883,54.2086760588828,0.170182311735216,0.448752841622162,0.740539205346422,0.555070241738267,0.0929465143633722,0.100221723553901,0.108858084996952,0.11676772082938,0.127824887493645,0.139520979402568,0.153298522656352,0.16056156670383,14.5,39.5,-10.5,,0.497764835083561,,,0.640977531857477,,0.9967297249188947,-0.034507678152195354,0.6241593548184179,-0.001022174582228863,7.910368836799853e-05,0.0009297908165880053,0.00012967515475098557,0.00014089051026999755,0.0005845640889000636,,,1.000355566744087,0.998506885690947,,
20,-0.50244721874472,0.0862831021952528,0.243256633283251,0.193339550962537,0.451960554400742,0.657169000562132,54.175308074607,0.170673575140573,0.453070637425514,0.741150737617582,0.555232671154999,0.0935805206950535,0.0997590302674834,0.109213916963633,0.118625158639216,0.126860819033872,0.138593751061224,0.150511187469936,0.162855615869582,15.5,40.5,-9.5,0.0378944110914724,0.505303560305344,,0.605280479417798,0.62094140901529,,0.9961861975781187,0.07574797870000083,0.6050481612518238,-0.0006921185499237925,5.561440605100776e-05,0.00014737364655498242,0.0002648564282329846,0.00018303984168299703,0.00014811296082894998,1.0000852483429081,0.9988577314851164,1.0002361789463408,0.9988792881696513,,
21,-0.530021130054067,0.0873571039822997,0.244601846519301,0.195231080952567,0.447628916936261,0.693234233058147,54.0036406167004,0.171729236984664,0.456626272549127,0.741400199203391,0.555848171566385,0.094639883414729,0.100591197537838,0.108873891180369,0.119192659341199,0.129073451589604,0.137756198949973,0.149736723264436,0.160135994721853,16.5,41.5,-8.5,0.0741812180332632,0.51223866391353,,0.589274549354495,0.6037012132794,,1.0025458289818916,0.036731808825699375,0.5885925325549207,-5.969381739223678e-05,4.961099139000336e-06,-0.0006106756884710074,6.25021966469963e-05,-0.00016657393388208597,-0.00022725691992397934,1.000012440486555,0.9998944787137579,1.0000199101578489,0.9998103601460336,,
22,-0.553809681464674,0.0876939741024404,0.245768364015233,0.196732349069797,0.446452100426701,0.729093066206379,53.8936997404974,0.173640206177552,0.459803934518228,0.742010628730034,0.556527923657682,0.0954223680207392,0.101309981049057,0.109328910693766,0.11833106889163,0.129155570918106,0.139580284824551,0.148217452071967,0.158654363530183,17.5,42.5,-7.5,0.11245450855772,0.518584412208608,,0.575878025359344,0.58923068332079,,1.002314125608812,-0.0331671911100031,0.5747559969004659,0.0006505487553192246,-5.5673355396995694e-05,-0.00010849500211601582,-0.0001775607073289942,-9.259495270597107e-05,-0.0002962604848010253,0.9998115535232851,1.0011319340478753,0.999788778169871,1.0011179120113378,,
23,-0.57350782899934,0.0879495916384056,0.246738510067207,0.197544953988425,0.446006465632089,0.764205713655936,53.8274623426959,0.17505107808474,0.462458367194947,0.742483866395233,0.557265096328969,0.0956001508753713,0.101944803113054,0.109891509932555,0.118589688311182,0.12796738213575,0.139391780001036,0.149881881607665,0.156732804023388,18.5,43.5,-6.5,0.152632163378622,0.524356040095246,,0.565097447283664,0.577415187812369,,0.9987590354364796,-0.05341764387569725,0.5635451474579254,0.0016024199807727069,-0.00014055827720699243,0.00042429784069500376,-0.00045369252360999424,3.122327747895337e-05,4.476418101206914e-05,0.9994150757832039,1.0028582428557535,0.9994957524743567,1.0029094965442087,,
24,-0.588941401059024,0.0884068578889707,0.247501298030871,0.197554749668894,0.445247697864356,0.797220293560677,53.8293916390953,0.175643565740846,0.464617416065363,0.742646147462807,0.557454724957869,0.0956566603823183,0.101898089286575,0.110323888165104,0.118923753657642,0.127949910644004,0.137789418496312,0.149332653314061,0.158125626053983,19.5,44.5,-5.5,0.194491470654173,0.529585792359629,,0.5568857818353,0.568186243204408,,0.9971988188202409,0.028587824385496674,0.5549144057190785,0.002927467321083621,-0.0002619698828700001,9.318840202299228e-05,-0.0006956372999170068,-6.387776547500668e-05,-3.980718226903601e-05,0.9987334288270232,1.005305394219775,0.9991112900022103,1.005315869807266,,
25,-0.60018159296518,0.0888858276629116,0.248058316312905,0.198306563853887,0.443367099887386,0.830920953126602,53.750895643477,0.176356449527376,0.466128103037883,0.742828191866744,0.557435654103379,0.0962482742100994,0.102058289643787,0.110381455646794,0.119508731258248,0.128436149353686,0.137905687353861,0.14776075228314,0.157700660250385,20.5,45.5,-4.5,0.237690800642255,0.541915855617889,,0.551103542173446,0.561159347843062,,0.9985289756702456,0.03772688445900485,0.5487119848099627,0.004657023447202424,-0.0004232212897029852,-0.0003576172064150007,-0.0011058612026100256,-0.00018308628778407332,-0.00041526507872291507,0.9977130770895822,1.0085509778344797,0.9986744120604216,1.008514814090597,,
26,-0.60682270953063,0.0891295438397209,0.248388012057954,0.199258152336342,0.441909941480823,0.8656884007457,53.6662876893761,0.177292685551882,0.466962981532348,0.742943188373127,0.557611418436812,0.0966721755153698,0.102585976820972,0.11044354497126,0.119450554220236,0.128937806991339,0.138290212020362,0.147736354776982,0.155883374683479,21.5,46.5,-3.5,0.281750844247673,0.56123973753609,,0.547901813402834,0.556481365140484,,0.9990588246123291,-0.0005240553830034855,0.545079998130314,0.00669234933121432,-0.0006144625621249955,-0.00037928510934800985,-0.0016831815354080293,-0.00029088931878595847,-0.0005485456865790272,0.9963933149569343,1.012419218913551,0.9982689193680309,1.0123862849870473,,
27,-0.608500565852076,0.0891047492952169,0.248471377924007,0.199532331745115,0.441855943879658,0.901858016211257,53.6459102052662,0.178015371502632,0.467202102629191,0.743026651974987,0.55762747046329,0.096722643577356,0.102809688167759,0.110768826052597,0.119253159161347,0.128589739161283,0.138523018988843,0.147820323055426,0.15551260183539,22.5,47.5,-2.5,0.326092393382787,0.580001490539248,,0.547429042736455,0.554562091129271,,0.9967425301370497,-0.0014247709920027773,0.5441661990359282,0.009024772971351402,-0.0008324612432769884,-0.00021491139887300226,-0.002287342591827002,-0.00030412186788308926,-0.0005677880339860497,0.9948076403148632,1.0168569741031808,0.997898104267152,1.0168414081075772,,
28,-0.604943830868469,0.089102811399478,0.248294691405712,0.199485218476076,0.441655673844153,0.937347921815248,53.641425287216,0.178234293134938,0.466743090685571,0.742945926395988,0.557381662588734,0.0966599390945254,0.102825279381551,0.110969284845633,0.119560107897513,0.128329714936625,0.138097931808175,0.148014357082979,0.155543384952999,23.5,48.5,-1.5,0.370083268605763,0.598298313672199,,0.549819734611338,0.555512117420923,,0.9947971811182064,0.02708011481990269,0.5461051000274457,0.011736287915644739,-0.001081196997956002,-0.0003751701850610023,-0.002941974992623997,-0.00037708214568898946,-0.0006645566701929395,0.9929576437277575,1.0219483979802635,0.9975638446210506,1.0219266784952243,,
29,-0.596220218703921,0.0890902372948451,0.247861863779475,0.199423345085637,0.441141621479331,0.929765763037892,53.6352101626915,0.178207560694695,0.465569975899924,0.742724003136274,0.556903647907486,0.0966611762925148,0.102762168793122,0.110989947904124,0.119780614436964,0.128664471093945,0.137823442315521,0.147565241743165,0.155752937420645,24.5,49.5,-0.5,0.413125106752303,0.616256024295437,,0.555076239460991,0.559329055287876,,0.9942558723201013,0.05388226507599825,0.5508899493616527,0.014858825320572144,-0.0013591620891429956,-0.0007572149828219965,-0.003678526595845999,-0.0005304948295000722,-0.0009294413935350132,0.9908847244300266,1.0276872296573614,0.9972815858378837,1.0276545303179356,,
30,-0.588508103139081,0.0890205437259823,0.247479850600673,0.199456341688738,0.440835409296583,0.923478986910912,53.6200933582014,0.178193048694323,0.464513685610526,0.742584150890718,0.556630368120245,0.0966695015605652,0.102786840128173,0.110947036380866,0.119830146956314,0.128931065677499,0.138214369612256,0.14730540650027,0.155315633184057,25.5,50.5,0.5,0.43695547911596,0.634338681116682,,0.560258632398716,0.562600376063647,,0.9937806648240829,0.05074122723750207,0.5551549010761293,0.01780876891228067,-0.0016190755875879759,-0.000980712570338993,-0.00440194376161801,-0.0006399625046629165,-0.0011387413586300132,0.9891823131195531,1.0330904439770332,0.9971498174678051,1.0330671709852541,,
31,-0.581609781968143,0.0888707867397839,0.24713864692949,0.199310330907052,0.441090764413588,0.917637509887473,53.6263451765963,0.178110781020827,0.46357966259448,0.742470554163313,0.556500501304926,0.096555490754319,0.102754840152733,0.110929569842887,0.119736213368615,0.128933121467858,0.138445709056835,0.147664520937603,0.154980534419151,26.5,51.5,1.5,0.442023711337684,0.652547390014679,,0.565469355666032,0.565424893407082,,0.9923585110148384,0.051370006019602954,0.5589977773415411,0.02060283606191271,-0.0018631531465339857,-0.0010718156876869944,-0.00508698977158295,-0.0007153470652320193,-0.0012168184479940392,0.9878757218670156,1.0381959167607415,0.9971412810907734,1.038196398659889,,
32,-0.575477556712205,0.0887069577198912,0.246835730752,0.198989078523001,0.441634434735633,0.914479059328453,53.653911869529,0.177891330465766,0.462760452224006,0.742361674551173,0.556352964741935,0.0963748320168218,0.10261424650618,0.110874066921372,0.11969472710033,0.128807692719663,0.138421738964235,0.14788371079663,0.155328984974768,27.5,52.5,2.5,0.447183447665097,0.670893287861702,,0.57027894843762,0.567821873766604,,0.9906050155872352,0.07312925716479413,0.562436209475006,0.023312034176166785,-0.0020986715274030066,-0.0012414479467099948,-0.005723173128136971,-0.0007867532043880354,-0.0013087272049080445,0.9867064560758088,1.0431409137126364,0.9972254261366961,1.0431717365873487,,
33,-0.569751920631789,0.088591482273066,0.246553234216919,0.19872983053137,0.441950274296934,0.912167499707169,53.6747331922582,0.177577744459675,0.461991268623448,0.742243723506349,0.556183427785665,0.0962506440695393,0.102479186461831,0.110783912930225,0.119701341619242,0.128834640622228,0.138363951002379,0.147940298516884,0.155646024777671,28.5,53.5,3.5,0.452382326050182,0.689375836952565,,0.574882265919788,0.569994145377047,,0.9895891464019786,0.09396637385890472,0.5656657512966875,0.02589165055693088,-0.0023211923136459978,-0.0015256390003159925,-0.006322158171265968,-0.0008816874884509662,-0.0014521694789859652,0.9856937974299845,1.0478240223222983,0.9973913742715377,1.0478993762230167,,
34,-0.564309558489819,0.088478262651857,0.246285013821077,0.198565137671947,0.442183354170373,0.911552958486785,53.6878248815698,0.177298439992957,0.461252845168943,0.742140456655191,0.556029365655164,0.0961702245418565,0.102394913130091,0.110689751310526,0.119659846987768,0.128901909859385,0.138457506743447,0.147947573700729,0.155778273726197,29.5,54.5,4.5,0.457603415367674,0.708009839867878,,0.579350730668793,0.572013655936294,,0.9889325787766459,0.10376754833390578,0.5687527016981129,0.0282474653428596,-0.0025220462976889846,-0.0017733205624720083,-0.006874812116523021,-0.0009717365375470077,-0.0015898303261350222,0.9848798555032473,1.0520699209217794,0.997629770748965,1.0522013438117883,,
35,-0.558906967790714,0.0883477935013229,0.246019042115581,0.198409433019373,0.442480992609482,0.910009061716614,53.7007532726931,0.177069744924923,0.460520613226137,0.742046457619294,0.555896292201143,0.0960728634931836,0.10233656952619,0.110628140241636,0.119589938181159,0.12889149594835,0.138566642998779,0.148086983345849,0.155827366264854,30.5,55.5,5.5,0.462814415158024,0.719637915429087,,0.583824728791371,0.574427013762322,,0.9880261957838967,0.10890669970959976,0.5718337550954702,0.03027622967003374,-0.002691252408536987,-0.0019222010307839987,-0.007348032957935957,-0.0010290313915399807,-0.0016635694977560345,0.9843075792510084,1.055672102414259,0.9977972427800114,1.055854176039068,,
