seed_album_id,artist_name,album_title,market_code,country_name,source_name,source_url,chart_name,chart_type,observation_date,entry_date,peak_position,weeks_on_chart,top10_flag,no1_flag,certification_level,certification_date,hit_year,hit_weight,manual_notes
gojira_fortitude_2021,Gojira,Fortitude,FRA,France,SNEP,https://snepmusique.com/pdf/tops_pdf.php?annee=2021&categorie=Top+Albums+Physiques&semaine=18,Top Albums Physiques,albums,2021-05-07,2021-05-07,1,,1,1,,,2021,,"Recovered from the official SNEP weekly Top Albums Physiques PDF for the week ending 2021-05-07. The PDF lists Gojira's Fortitude at position 1."
