case_name,description,transition_policy_mode,policy_reference_mode,policy_reference_price,terminal_reference_price_used,policy_reference_price_1_used,policy_reference_price_2_used,status,iterations_completed,converged,residual_norm,max_abs_gap,max_abs_update,accepted_update,worst_gap_period,worst_excess_demand_period,worst_excess_demand,start_price_1,start_price_2,final_price_1,final_price_2,implied_price_1,implied_price_2,Hdemand_1,Hdemand_2,Hsupply_1,Hsupply_2,excess_demand_1,excess_demand_2,warm_start_source,elapsed_seconds
full_backward_fixed_tail_2_0,Dynamic benchmark with fixed terminal tail at price 2.0.,full_backward,,NaN,2,NaN,NaN,ok,25,0,3.48400871903966,157.950525708539,0,fertility_style_relaxation,2,2,3.03340560712071,2.00033601210982,2.00040274018893,2.00033601210982,5,2.00033601210982,162.950525708539,0.0384160194974987,3.12942952326513,0.0384160194974987,0.0960239161444182,0,3.03340560712071,k1_final_plus_transition_re_no_politics_results.final_price_path_second_period,111.9008584
steady_state_by_period_price,Bridge case: ignore future-path continuation and use steady-state policies at each current-period price.,steady_state_by_period_price,,NaN,NaN,2.00033601210982,2.08303413023686,ok,25,0,0.00313058065297289,0.00653132443234927,0.000724441368977313,fertility_style_relaxation,2,2,0.00012543266992078,2.00033601210982,2.00040274018893,2.00033601210982,2.08303413023686,2.00033601210982,2.08956545466921,0.0384160194974987,0.0401296515994858,0.0384160194974987,0.040004218929565,0,0.00012543266992078,k1_final_plus_transition_re_no_politics_results.final_price_path_second_period,219.8173602
steady_state_fixed_price_2_0,Bridge case: ignore future-path continuation and use steady-state policies fixed at price 2.0.,steady_state_fixed_price,fixed_price,2,NaN,2,2,ok,25,0,0.00313058065297289,0.00653132443234927,0.000724441368977313,fertility_style_relaxation,2,2,0.00012543266992078,2.00033601210982,2.00040274018893,2.00033601210982,2.08303413023686,2.00033601210982,2.08956545466921,0.0384160194974987,0.0401296515994858,0.0384160194974987,0.040004218929565,0,0.00012543266992078,k1_final_plus_transition_re_no_politics_results.final_price_path_second_period,0.1392772
