case_name,guess_source,alpha,k,max_iter,status,iterations_completed,converged,looks_stable,residual_norm,max_abs_gap,max_abs_update,accepted_update,worst_gap_period,worst_excess_demand_period,worst_excess_demand,price_min,price_max,path_span,policy_reference_price_first_used,policy_reference_price_last_used,elapsed_seconds,start_price_1,start_price_2,start_price_3,start_price_4,final_price_1,final_price_2,final_price_3,final_price_4,implied_price_1,implied_price_2,implied_price_3,implied_price_4
default_same_alpha_k3_iter25,alpha_0_14_k3_extended_with_anchor_period_4,0.14,4,25,ok,25,0,0,0.0619486869629651,0.134286890993074,0.0144138224310089,fertility_style_relaxation,4,4,0.00257895063200271,1.68871499041769,2.10173478569669,0.413019795279002,2.00004704169538,2.01424286999754,460.8350751,2.00033601210982,2.08956545466505,1.71722039436911,2.15075407324352,2.00033601210982,2.08956545466891,1.68871499041769,2.10173478569669,2.00033601210982,2.08956545466921,1.68653013555437,2.23602167668977
default_same_alpha_k3_iter50,alpha_0_14_k3_extended_with_anchor_period_4,0.14,4,50,ok,50,0,1,0.00444728377108681,0.00991998110913883,0.00109949991363356,fertility_style_relaxation,4,4,0.000190511086835633,1.68668689161978,2.22610169558063,0.539414803960842,2.00004704169538,2.03165423738129,421.206227,2.00033601210982,2.08956545466505,1.71722039436911,2.15075407324352,2.00033601210982,2.08956545466919,1.68668689161978,2.22610169558063,2.00033601210982,2.08956545466921,1.68653013555437,2.23602167668977
restart_from_failed_alpha_0_14_k4,alpha_0_14_k4_final_price_path,0.14,4,25,ok,25,0,1,0.00444728377108681,0.00991998110913883,0.00109949991363356,fertility_style_relaxation,4,4,0.000190511086835633,1.68668689161978,2.22610169558063,0.539414803960842,2.00004704169538,2.03165423738129,0.2850548,2.00033601210982,2.08956545466891,1.68871499041769,2.10173478569669,2.00033601210982,2.08956545466919,1.68668689161978,2.22610169558063,2.00033601210982,2.08956545466921,1.68653013555437,2.23602167668977
restart_from_stable_alpha_0_13_k4,alpha_0_13_k4_final_price_path,0.14,4,25,ok,25,0,1,0.00686582969253292,0.0152981647786761,0.00169332212682649,fertility_style_relaxation,4,4,0.000293797938374217,1.68668689161978,2.22072351191109,0.534036620291305,2.00004704169538,2.03090129166755,213.8546213,2.00033601210982,2.08956545466891,1.68871499041769,2.03209860701559,2.00033601210982,2.08956545466919,1.68668689161978,2.22072351191109,2.00033601210982,2.08956545466921,1.68653013555437,2.23602167668977
restart_from_alpha_0_14_k5_prefix,alpha_0_14_k5_final_price_path_prefix,0.14,4,25,ok,25,0,1,0.000319269606996051,0.000713623948862097,7.92774897582227e-05,fertility_style_relaxation,4,4,1.37049932448369e-05,1.68654138855535,2.2353080527409,0.548766664185552,2.00004704169538,2.03294312738373,332.806011,2.00033601210982,2.08956545466919,1.68668689161978,2.22610169558063,2.00033601210982,2.0895654546692,1.68654138855535,2.2353080527409,2.00033601210982,2.08956545466921,1.68653013555437,2.23602167668977
restart_from_alpha_0_14_k6_prefix,alpha_0_14_k6_final_price_path_prefix,0.14,4,25,ok,19,1,1,4.31285897018049e-05,9.64133213194884e-05,1.07123346384519e-05,fertility_style_relaxation,4,4,1.85159693631698e-06,1.68653165566355,2.23592526336845,0.549393607704893,2.00004704169538,2.03302953687158,170.5633101,2.00033601210982,2.0895654546692,1.68654138855535,2.2353080527409,2.00033601210982,2.0895654546692,1.68653165566355,2.23592526336845,2.00033601210982,2.08956545466921,1.68653013555437,2.23602167668977
