case_name,description,terminal_reference_mode,terminal_reference_price,terminal_reference_price_used,status,iterations_completed,converged,residual_norm,max_abs_gap,max_abs_update,accepted_update,worst_gap_period,worst_excess_demand_period,worst_excess_demand,start_price_1,start_price_2,final_price_1,final_price_2,implied_price_1,implied_price_2,Hdemand_1,Hdemand_2,Hsupply_1,Hsupply_2,excess_demand_1,excess_demand_2,warm_start_source,elapsed_seconds
path_end_price_tail,Current default: terminal steady state priced at period-2 price.,path_end_price,NaN,5,ok,25,0,3.49280145079166,159.389623498728,0,fertility_style_relaxation,2,2,3.06104316822644,2.00033601210982,2.00040274018893,2.00033601210982,5,2.00033601210982,164.389623498728,0.0384160194974987,3.15706708437086,0.0384160194974987,0.0960239161444182,0,3.06104316822644,k1_final_plus_transition_re_no_politics_results.final_price_path_second_period,118.0909075
initial_path_price_tail,Simplified bridge: terminal steady state fixed at period-1 price.,initial_path_price,NaN,2.00033601210982,ok,25,0,3.48400871903966,157.950525708539,0,fertility_style_relaxation,2,2,3.03340560712071,2.00033601210982,2.00040274018893,2.00033601210982,5,2.00033601210982,162.950525708539,0.0384160194974987,3.12942952326513,0.0384160194974987,0.0960239161444182,0,3.03340560712071,k1_final_plus_transition_re_no_politics_results.final_price_path_second_period,104.9490867
fixed_price_2_0_tail,Simplified bridge: terminal steady state fixed at the baseline price 2.0.,fixed_price,2,2,ok,25,0,3.48400871903966,157.950525708539,0,fertility_style_relaxation,2,2,3.03340560712071,2.00033601210982,2.00040274018893,2.00033601210982,5,2.00033601210982,162.950525708539,0.0384160194974987,3.12942952326513,0.0384160194974987,0.0960239161444182,0,3.03340560712071,k1_final_plus_transition_re_no_politics_results.final_price_path_second_period,113.0488555
