iteration,guess_source,political_target,price_update_mode,political_update_rule,max_abs_vote,mean_vote,max_abs_gap,residual_norm,price_min,price_max,housing_anchor_min,housing_anchor_max,max_abs_political_step
1,transition_re_no_politics_results.final_price_path_prefix,equal_weight_vote,political_only,diagonal_secant_fallback,0.972152098235944,-0.970326671229715,0.167700641333923,0.129507896682276,1.96148950978434,1.96207974199607,2,2.00044992543386,0.038510490215655
2,transition_re_no_politics_results.final_price_path_prefix,equal_weight_vote,political_only,diagonal_secant,0.964747855616322,-0.96357315328795,0.165770931830732,0.148479425117454,1.92302893116112,1.92360759019223,1.96148950978434,1.96207974199607,0.0384721518038447
3,transition_re_no_politics_results.final_price_path_prefix,equal_weight_vote,political_only,diagonal_secant,0.867081638611922,-0.851765864864308,0.516720942178011,0.404530517096765,1.88532248153051,1.8858897943061,1.92302893116112,1.92360759019223,0.0377177958861221
4,transition_re_no_politics_results.final_price_path_prefix,equal_weight_vote,political_only,diagonal_secant,0.817905380578608,-0.797351731740937,0.401216563678063,0.324414843737502,1.84835537404952,1.8489115630452,1.88532248153051,1.8858897943061,0.0369782312609042
