case_name,period_index,calendar_year,final_price,implied_price,policy_reference_price_used,Hdemand,Hsupply,excess_demand,rent_share
steady_state_fixed_price_1.995,1,2010,2.00033601210982,2.00033601210982,1.995,0.0384160194974987,0.0384160194974987,0,0.985401998908138
steady_state_fixed_price_1.995,2,2011,2.08956545466459,2.08956545466921,1.995,0.0401296515994858,0.0401296515993972,8.86166140467992e-14,0.984750807814768
steady_state_fixed_price_1.995,3,2012,2.168150789007,2.16815080632812,1.995,0.0416388662430609,0.0416388659104124,3.32648533718505e-10,0.984177866143981
steady_state_fixed_price_1.995,4,2013,2.15086250753341,2.15087089430534,1.995,0.0413070092784492,0.0413068482123123,1.61066136886157e-07,0.98430456548873
steady_state_fixed_price_1.995,5,2014,2.00537647767614,2.00538539764555,1.995,0.0385129918521514,0.0385128205460725,1.71306078912414e-07,0.985366485301381
steady_state_fixed_price_1.995,6,2015,2.03830755847218,2.03831727106043,1.995,0.0391454413424052,0.0391452548142533,1.86528151847887e-07,0.985126293729742
steady_state_fixed_price_1.995,7,2016,1.96048122583339,1.96049188570483,1.995,0.0376508216869466,0.0376506169664263,2.04720520334545e-07,0.985694404366313
steady_state_fixed_price_1.995,8,2017,1.90827360679388,1.90825263987487,1.995,0.0366475782947418,0.0366479809598764,-4.02665134541236e-07,0.986075634287763
steady_state_fixed_price_1.995,9,2018,1.97764769478223,1.97754357687946,1.995,0.0379782957196412,0.0379802952813941,-1.99956175293836e-06,0.985569850220904
steady_state_fixed_price_1.998,1,2010,2.00033601210982,2.00033601210982,1.998,0.0384160194974987,0.0384160194974987,0,0.985401998908138
steady_state_fixed_price_1.998,2,2011,2.08956545466459,2.08956545466921,1.998,0.0401296515994858,0.0401296515993972,8.86166140467992e-14,0.984750807814768
steady_state_fixed_price_1.998,3,2012,2.168150789007,2.16815080632812,1.998,0.0416388662430609,0.0416388659104124,3.32648533718505e-10,0.984177866143981
steady_state_fixed_price_1.998,4,2013,2.15086206641172,2.15087041906449,1.998,0.0413070001515516,0.0413068397406658,1.60410885768902e-07,0.984304566876019
steady_state_fixed_price_1.998,5,2014,2.00537601127898,2.00538489517398,1.998,0.0385129822022939,0.0385128115890161,1.70613277832021e-07,0.985366486768159
steady_state_fixed_price_1.998,6,2015,2.03830708509441,2.03831676106816,1.998,0.0391454315481143,0.0391452457231358,1.85824978432558e-07,0.985126295218475
steady_state_fixed_price_1.998,7,2016,1.96048066747279,1.96049128415614,1.998,0.0376508101343344,0.037650606243232,2.03891102425191e-07,0.98569440612231
steady_state_fixed_price_1.998,8,2017,1.9082730438793,1.90825203342992,1.998,0.036647566648098,0.0366479701492239,-4.03501125852135e-07,0.986075636058052
steady_state_fixed_price_1.998,9,2018,1.97764718365454,1.97754302624904,1.998,0.0379782851449034,0.0379802854652978,-2.00032039435888e-06,0.985569851828265
steady_state_fixed_price_1.999,1,2010,2.00033601210982,2.00033601210982,1.999,0.0384160194974987,0.0384160194974987,0,0.985401998908138
steady_state_fixed_price_1.999,2,2011,2.08956545466459,2.08956545466921,1.999,0.0401296515994858,0.0401296515993972,8.86166140467992e-14,0.984750807814768
steady_state_fixed_price_1.999,3,2012,2.16815056664465,2.16815056676778,1.999,0.0416388616423565,0.0416388616399917,2.36487912586014e-12,0.984177866726737
steady_state_fixed_price_1.999,4,2013,2.1507540931034,2.15075409463941,1.999,0.0413047661661837,0.0413047661366851,2.94986396420782e-11,0.984304849847499
steady_state_fixed_price_1.999,5,2014,2.00526115933193,2.00526116005308,1.999,0.0385106058961192,0.0385106058822696,1.38496158985646e-11,0.985366787766941
steady_state_fixed_price_1.999,6,2015,2.03818293350372,2.03818300700314,1.999,0.0391428628302895,0.039142861418749,1.41154041927161e-09,0.985126620589399
steady_state_fixed_price_1.999,7,2016,1.96032991548153,1.96032887228097,1.999,0.037647691049478,0.0376477110839186,-2.00344406550701e-08,0.985694801206391
steady_state_fixed_price_1.999,8,2017,1.90811521146529,1.90808199632927,1.999,0.0366443011224392,0.0366449390119264,-6.37889487238585e-07,0.986076049691303
steady_state_fixed_price_1.999,9,2018,1.97749491329228,1.97737898809366,1.999,0.037975134827688,0.0379773611459983,-2.22631831025416e-06,0.985570250868445
steady_state_fixed_price_2,1,2010,2.00033601210982,2.00033601210982,2,0.0384160194974987,0.0384160194974987,0,0.985401998908138
steady_state_fixed_price_2,2,2011,2.08956545466459,2.08956545466921,2,0.0401296515994858,0.0401296515993972,8.86166140467992e-14,0.984750807814768
steady_state_fixed_price_2,3,2012,2.16815056664465,2.16815056676778,2,0.0416388616423565,0.0416388616399917,2.36487912586014e-12,0.984177866726737
steady_state_fixed_price_2,4,2013,2.1507540931034,2.15075409463941,2,0.0413047661661837,0.0413047661366851,2.94986396420782e-11,0.984304849847499
steady_state_fixed_price_2,5,2014,2.00526115933193,2.00526116005308,2,0.0385106058961192,0.0385106058822696,1.38496158985646e-11,0.985366787766941
steady_state_fixed_price_2,6,2015,2.03818293350372,2.03818300700314,2,0.0391428628302895,0.039142861418749,1.41154041927161e-09,0.985126620589399
