iteration,intercept,slope,raw_intercept,raw_slope,coef_change,rmse,max_abs_gap,max_abs_smoothed_gap,price_guess_min,price_guess_max,stable_update
1,0.71977382968079,-0.028791084487842,0.746400478801635,-0.057582168975684,0.028791084487842,0.0431782539753536,0.167336440098758,0.167336440098758,1.98046154859765,2.0539686113701,1
2,-2.31583798221034,5.2054902498935,-5.35144979410147,10.4397715842748,5.23428133438135,6.86470118547916,69.8077715983679,69.8077715983679,0.0986834543647779,71.7579798335574,0
