k,policy_reference_blend_weight,status,iterations_completed,converged,looks_stable,residual_norm,max_abs_gap,max_abs_update,price_min,price_max,path_span,policy_reference_price_first_used,policy_reference_price_last_used,warm_start_source,elapsed_seconds
1,0.191015625,ok,1,1,1,0,0,0,2.00033601210982,2.00033601210982,0,2.00006418356317,2.00006418356317,anchor_prefix_transition_re_k_step_policy_bridge_steady_state_fixed_price_2_0_results.final_price_path,15.8812877
2,0.191015625,ok,1,1,1,3.07657233022951e-11,6.42867981071049e-11,6.42863540178951e-12,2.00033601210982,2.08956545461135,0.0892294425015243,2.00006418356317,2.01710840128977,same_alpha_k_1,7.9587122
3,0.191015625,ok,25,0,1,0.0180337084644697,0.0306902829280633,0.00344432122732341,1.71721997925101,2.08956545466505,0.37234547541404,2.00006418356317,1.94598459759912,same_alpha_k_2,206.8184125
4,0.191015625,ok_retry_failed,50,0,0,0.0818470147362426,0.413492076562594,0.043889169459062,1.68668645251007,4.84808886615922,3.16140241364915,2.00006418356317,2.54402947482494,same_alpha_k_3 -> retry_from_failed_endpoint,797.591346
