k,policy_reference_blend_weight,status,iterations_completed,converged,looks_stable,residual_norm,max_abs_gap,max_abs_update,price_min,price_max,path_span,policy_reference_price_first_used,policy_reference_price_last_used,warm_start_source,elapsed_seconds
1,0.19,ok,1,1,1,0,0,0,2.00033601210982,2.00033601210982,0,2.00006384230087,2.00006384230087,anchor_prefix_transition_re_k_step_policy_bridge_steady_state_fixed_price_2_0_results.final_price_path,16.8578813
2,0.19,ok,1,1,1,3.07657233022951e-11,6.42867981071049e-11,6.42863540178951e-12,2.00033601210982,2.08956545461135,0.0892294425015243,2.00006384230087,2.01701743637493,same_alpha_k_1,6.8485885
3,0.19,ok,25,0,1,0.0180337084644697,0.0306902829280633,0.00344432122732341,1.71721997925101,2.08956545466505,0.37234547541404,2.00006384230087,1.94627179605769,same_alpha_k_2,208.1806908
4,0.19,ok_after_retry,50,0,1,0.00822777452390113,0.0368518055912626,0.00407596104765595,1.68668645251007,4.46083696049586,2.77415050798579,2.00006384230087,2.46755902249421,same_alpha_k_3 -> retry_from_failed_endpoint,851.6141676
5,0.19,ok_retry_failed,50,0,0,1.62553702042955,0.321277616756267,2.11888602148491e-05,0.4,4.49749806185294,4.09749806185294,2.00006384230087,1.696,same_alpha_k_4 -> retry_from_failed_endpoint,682.6795864
