iteration,guess_source,political_target,price_update_mode,max_abs_vote,mean_vote,max_abs_gap,residual_norm,price_min,price_max,housing_anchor_min,housing_anchor_max,max_abs_political_step
1,transition_re_no_politics_results.final_price_path_prefix,equal_weight_vote,political_only,0.972152098235944,-0.970326671229715,0.167700641333923,0.129507896682276,1.96148950978434,1.96207974199607,2,2.00044992543386,0.038510490215655
2,transition_re_no_politics_results.final_price_path_prefix,equal_weight_vote,political_only,0.964747855616322,-0.96357315328795,0.165770931830732,0.148479425117454,1.92400986053728,1.92469018163264,1.96148950978434,1.96207974199607,0.0374913746993042
