case_name,policy_reference_blend_weight,k,status,iterations_completed,converged,looks_stable,residual_norm,max_abs_gap,max_abs_update,price_min,price_max,path_span,policy_reference_price_first_used,policy_reference_price_last_used,warm_start_source,elapsed_seconds
steady_state_blend_alpha_0_05,0.05,1,ok,1,1,1,0,0,0,2.00033601210982,2.00033601210982,0,2.00001680060549,2.00001680060549,anchor_prefix_alpha_0.050_transition_re_k_step_policy_bridge_steady_state_fixed_price_2_0_results.final_price_path,16.6350505
steady_state_blend_alpha_0_05,0.05,2,ok,1,1,1,3.07657233022951e-11,6.42867981071049e-11,6.42863540178951e-12,2.00033601210982,2.08956545461135,0.0892294425015243,2.00001680060549,2.00447827273025,k_1_final_path_alpha_0.050,8.5799747
steady_state_blend_alpha_0_05,0.05,3,ok,25,0,1,0.0180336897678934,0.030690258814746,0.0034443184854438,1.71722039436911,2.08956545466505,0.37234506029594,2.00001680060549,1.98586101971846,k_2_final_path_alpha_0.050,198.2032689
steady_state_blend_alpha_0_05,0.05,4,ok,25,0,1,0.0155607454347508,0.0270801705688344,0.0030349111850636,1.68871499041769,2.08956545466891,0.400850464251219,2.00001680060549,1.98799585917155,k_3_final_path_alpha_0.050,406.3809123
