period,year,mean_age,mean_age_centered,price_predicted,price_implied,price_ratio,log_price_predicted,log_price_implied
2010,2010,57.5,0,2.0539686113701,2,1.02698430568505,0.71977382968079,0.693147180559945
2011,2011,57.6697089061496,0.169708906149552,2.04395718658737,2.08921445399093,0.97833766307853,0.714887726225499,0.736788135989411
2012,2012,57.8746799224087,0.374679922408724,2.03193062598664,2.16778636553262,0.937329737973236,0.708986388378822,0.773706538838548
2013,2013,58.0414957473859,0.541495747385888,2.02219505005041,2.15039281562594,0.940384024423827,0.704183579867996,0.765650530393355
2014,2014,58.1952470756819,0.695247075681856,2.01326324862054,2.00492432062758,1.00415922332188,0.699756912384909,0.695606314723255
2015,2015,58.3220813337886,0.822081333788567,2.00592483057857,2.0378406374371,0.984338418680927,0.696105216543806,0.711890736177399
2016,2016,58.4420944128583,0.942094412858317,1.99900570580662,1.95999958048382,1.01990108860797,0.692649909844662,0.672944259203537
2017,2017,58.5993250788452,1.09932507884516,1.98997697527551,1.90776148084916,1.04309526911601,0.688123068456155,0.64593055517456
2018,2018,58.765805280875,1.26580528087496,1.98046154859765,1.977046832255,1.00172718030091,0.683329922893962,0.681604232453685
