iteration,guess_source,political_target,price_update_mode,max_abs_vote,mean_vote,max_abs_gap,residual_norm,price_min,price_max,housing_anchor_min,housing_anchor_max,max_abs_political_step
1,transition_re_no_politics_results.final_price_path_prefix,equal_weight_vote,joint_housing_political,0.972152098235944,-0.970326671229715,0.167700641333923,0.129507896682276,1.99030206777495,1.99123238290345,2,2.00089686702862,0.00969793222504967
2,transition_re_no_politics_results.final_price_path_prefix,equal_weight_vote,joint_housing_political,0.972149781221065,-0.970324978053284,0.166705848824043,0.129382377584682,1.98065118344061,1.98205406089812,1.99030206777495,1.99167398835927,0.00965088433433769
