k,policy_reference_blend_weight,status,iterations_completed,converged,looks_stable,residual_norm,max_abs_gap,max_abs_update,price_min,price_max,path_span,policy_reference_price_first_used,policy_reference_price_last_used,warm_start_source,elapsed_seconds
1,0.14,ok,1,1,1,0,0,0,2.00033601210982,2.00033601210982,0,2.00004704169538,2.00004704169538,anchor_prefix_transition_re_k_step_policy_bridge_steady_state_fixed_price_2_0_results.final_price_path,12.120572
2,0.14,ok,1,1,1,3.07657233022951e-11,6.42867981071049e-11,6.42863540178951e-12,2.00033601210982,2.08956545461135,0.0892294425015243,2.00004704169538,2.01253916364469,same_alpha_k_1,5.8825797
3,0.14,ok,25,0,1,0.0180336897678934,0.030690258814746,0.0034443184854438,1.71722039436911,2.08956545466505,0.37234506029594,2.00004704169538,1.96041085521168,same_alpha_k_2,149.3843328
4,0.14,ok,25,0,0,0.0619486869629651,0.134286890993074,0.0144138224310089,1.68871499041769,2.10173478569669,0.413019795279002,2.00004704169538,2.01424286999754,same_alpha_k_3,412.1856694
4,0.13995,ok,25,0,1,0.00444728377108681,0.00991998110913883,0.00109949991363356,1.68668689161978,2.22610169558063,0.539414803960842,2.00004702489477,2.03164293229651,same_k_higher_alpha_idx_6,452.5110929
