k,policy_reference_blend_weight,status,iterations_completed,converged,looks_stable,residual_norm,max_abs_gap,max_abs_update,price_min,price_max,path_span,policy_reference_price_first_used,policy_reference_price_last_used,warm_start_source,elapsed_seconds
1,0.18625,ok,1,1,1,0,0,0,2.00033601210982,2.00033601210982,0,2.00006258225545,2.00006258225545,anchor_prefix_transition_re_k_step_policy_bridge_steady_state_fixed_price_2_0_results.final_price_path,21.541604
2,0.18625,ok,1,1,1,3.07657233022951e-11,6.42867981071049e-11,6.42863540178951e-12,2.00033601210982,2.08956545461135,0.0892294425015243,2.00006258225545,2.01668156592017,same_alpha_k_1,10.2975384
3,0.18625,ok,25,0,1,0.0180337084644697,0.0306902829280633,0.00344432122732341,1.71721997925101,2.08956545466505,0.37234547541404,2.00006258225545,1.9473322211355,same_alpha_k_2,224.2021424
4,0.18625,ok_retry_failed,50,0,0,0.0125769317235072,0.0540872229932097,0.00596780927335683,1.68668645251007,4.27364069111437,2.5869542386043,2.00006258225545,2.42346557872005,same_alpha_k_3 -> retry_from_failed_endpoint,958.1065905
5,0.18625,ok_retry_failed,50,0,0,1.95473403888842,0.343359147000343,3.11656394629267e-05,0.4,4.32744741325187,3.92744741325187,2.00006258225545,1.702,same_alpha_k_4 -> retry_from_failed_endpoint,774.9961638
