case_name,policy_reference_blend_weight,k,status,iterations_completed,converged,looks_stable,residual_norm,max_abs_gap,max_abs_update,price_min,price_max,path_span,policy_reference_price_first_used,policy_reference_price_last_used,warm_start_source,elapsed_seconds
steady_state_blend_alpha_0_02,0.02,1,ok,1,1,1,0,0,0,2.00033601210982,2.00033601210982,0,2.0000067202422,2.0000067202422,anchor_prefix_alpha_0.020_transition_re_k_step_policy_bridge_steady_state_fixed_price_2_0_results.final_price_path,12.1104809
steady_state_blend_alpha_0_02,0.02,2,ok,1,1,1,3.07657233022951e-11,6.42867981071049e-11,6.42863540178951e-12,2.00033601210982,2.08956545461135,0.0892294425015243,2.0000067202422,2.0017913090921,k_1_final_path_alpha_0.020,6.1349185
steady_state_blend_alpha_0_02,0.02,3,ok,1,1,1,7.91614345398992e-10,1.71528879988614e-09,1.71529013215377e-10,2.00033601210982,2.16815056522403,0.167814553114201,2.0000067202422,2.00336301130105,k_2_final_path_alpha_0.020,5.9858964
steady_state_blend_alpha_0_02,0.02,4,ok,25,0,1,0.0148123882491892,0.0261112886441714,0.00292520111065109,1.77588859329941,2.16815056665696,0.392261973357547,2.0000067202422,1.99551777186599,k_3_final_path_alpha_0.020,251.208146
