outer_iter,period,year,is_report_period,political_pass_through,vote_scale,demographic_scenario,age_col_requested,age_col_used,age_year,demographic_horizon_capped,price_guess,price_generated,vote,vote_resid,pressure,restriction,homeownership,housing_demand,abs_log_path_gap,abs_log_price_move,path_relaxation
9,17,2017,1,-0.006,0.02,published_baby_boom,68,68,2017,0,8.97062431774291,8.97032669701093,0.409170115547211,0.00440760520891975,0.216880465446963,-0.00130128279268178,0.412708206967195,0.84062399034285,3.31778100012692e-05,0.00118844189577392,0.01
9,18,2018,1,-0.006,0.02,published_baby_boom,69,69,2018,0,8.97007449985298,8.97032669701093,0.409170115547211,0.00440760520891975,0.216880465446963,-0.00130128279268178,0.413491384304651,0.842219113927566,2.81149964488012e-05,0.00124973470222412,0.01
9,19,2019,1,-0.006,0.02,published_baby_boom,70,70,2019,0,8.96952471566189,8.97032669701093,0.409170115547211,0.00440760520891975,0.216880465446963,-0.00130128279268178,0.414498797866746,0.844270951821321,8.94078028994589e-05,0.00131102750867463,0.01
9,20,2020,1,-0.006,0.02,published_baby_boom,71,71,2020,0,8.96897496516758,8.97032669701093,0.409170115547211,0.00440760520891975,0.216880465446963,-0.00130128279268178,0.415488825118422,0.846287384494619,0.000150700609350463,0.00137232031512575,0.01
9,21,2021,1,-0.006,0.02,published_baby_boom,72,72,2021,0,8.968425248368,8.96961212155871,0.41082451363638,0.00606200329808881,0.294147118971159,-0.00176488271382695,0.416532461904421,0.848413011693802,0.000132330328894395,0.00143361312157622,0.01
9,22,2022,1,-0.006,0.02,published_baby_boom,73,73,2022,0,8.96787556526107,8.96961212155871,0.41082451363638,0.00606200329808881,0.294147118971159,-0.00176488271382695,0.417564691361115,0.850515411877755,0.000193623135344902,0.00149490592802658,0.01
9,23,2023,1,-0.006,0.02,published_baby_boom,74,74,2023,0,8.96732591584472,8.96961212155871,0.41082451363638,0.00606200329808881,0.294147118971159,-0.00176488271382695,0.418598413881467,0.852620859520008,0.000254915941795427,0.00155619873447717,0.01
9,24,2024,1,-0.006,0.02,published_baby_boom,75,75,2024,0,8.9667763001169,8.96961212155871,0.41082451363638,0.00606200329808881,0.294147118971159,-0.00176488271382695,0.419601432366356,0.854663778011649,0.000316208748246134,0.00161749154092788,0.01
9,25,2025,1,-0.006,0.02,published_baby_boom,76,76,2025,0,8.96622671807554,8.96545477383395,0.413083725470297,0.00832121513200607,0.393606651355895,-0.00236163990813537,0.420789660985742,0.857083925607743,8.60983664489998e-05,0.00167878434737785,0.01
9,26,2026,1,-0.006,0.02,published_baby_boom,77,77,2026,0,8.96567716971857,8.96545477383395,0.413083725470297,0.00832121513200607,0.393606651355895,-0.00236163990813537,0.421772200928279,0.859085149576992,2.48055599980785e-05,0.0017400771538288,0.01
9,27,2027,1,-0.006,0.02,published_baby_boom,78,78,2027,0,8.96512765504392,8.96545477383395,0.413083725470297,0.00832121513200607,0.393606651355895,-0.00236163990813537,0.422525892530059,0.86062028256249,3.64872464527357e-05,0.00180136996027967,0.01
9,28,2028,1,-0.006,0.02,published_baby_boom,79,79,2028,0,8.96457817404955,8.96545477383395,0.413083725470297,0.00832121513200607,0.393606651355895,-0.00236163990813537,0.423191799458328,0.861976633730346,9.77800529032144e-05,0.00186266276673007,0.01
9,29,2029,1,-0.006,0.02,published_baby_boom,80,80,2029,0,8.96402872673337,8.96010617026498,0.414698686110339,0.00993617577204797,0.459603738249979,-0.00275762242949987,0.423681503651312,0.862974120051738,0.000437684334955131,0.00192395557318021,0.01
9,30,2030,1,-0.006,0.02,published_baby_boom,81,81,2030,0,8.96347931309333,8.96010617026498,0.414698686110339,0.00993617577204797,0.459603738249979,-0.00275762242949987,0.424064322693618,0.863753921002388,0.000376391528503964,0.00198524837963141,0.01
9,31,2031,1,-0.006,0.02,published_baby_boom,82,82,2031,0,8.96292993312736,8.96010617026498,0.414698686110339,0.00993617577204797,0.459603738249979,-0.00275762242949987,0.424337041563653,0.864309488413639,0.000315098722053161,0.0020465411860821,0.01
9,32,2032,1,-0.006,0.02,published_baby_boom,83,83,2032,0,8.9623805868334,8.96010617026498,0.414698686110339,0.00993617577204797,0.459603738249979,-0.00275762242949987,0.424530641244277,0.864703919804572,0.00025380591560298,0.00210783399253243,0.01
