T,candidate_id,period,year,political_persistence,political_pass_through,price_pass_through,price,vote,vote_resid,pressure,restriction,homeownership,housing_demand,inner_iter
80,1,38,2038,0,-0.006,1,8.96717613998542,0.410140951867974,0.00537844152968331,0.262621540827891,-0.00157290127339783,0.423684548130945,0.862980564271438,3
80,1,39,2039,0,-0.006,1,8.96717613998542,0.410140951867974,0.00537844152968331,0.262621540827891,-0.00157290127339783,0.423650701355924,0.862911733841696,3
80,1,40,2040,0,-0.006,1,8.96717613998542,0.410140951867974,0.00537844152968331,0.262621540827891,-0.00157290127339783,0.423626022392369,0.862861753127897,3
80,1,41,2041,0,-0.006,1,8.96719141906736,0.410124707199198,0.00536219686090683,0.261865166013233,-0.00157119738482906,0.423586577849079,0.86278168500322,3
80,1,42,2042,0,-0.006,1,8.96719141906736,0.410124707199198,0.00536219686090683,0.261865166013233,-0.00157119738482906,0.423552140899736,0.862711800984899,3
80,1,43,2043,0,-0.006,1,8.96719141906736,0.410124707199198,0.00536219686090683,0.261865166013233,-0.00157119738482906,0.423507860842077,0.862621856306331,3
80,1,44,2044,0,-0.006,1,8.96719141906736,0.410124707199198,0.00536219686090683,0.261865166013233,-0.00157119738482906,0.423456691633046,0.86251787126059,3
80,1,45,2045,0,-0.006,1,8.96755471501988,0.409979110782119,0.00521660044382771,0.25507171641379,-0.00153068429924075,0.423351674993432,0.862304202208884,3
80,1,46,2046,0,-0.006,1,8.96755471501988,0.409979110782119,0.00521660044382771,0.25507171641379,-0.00153068429924075,0.423278890765123,0.862156175302445,3
80,1,47,2047,0,-0.006,1,8.96755471501988,0.409979110782119,0.00521660044382771,0.25507171641379,-0.00153068429924075,0.423204863031372,0.862005608077026,3
80,1,48,2048,0,-0.006,1,8.96755471501988,0.409979110782119,0.00521660044382771,0.25507171641379,-0.00153068429924075,0.423126012272115,0.861845211352143,3
80,1,49,2049,0,-0.006,1,8.96808845595721,0.409767586821749,0.00500507648345822,0.24515724605825,-0.00147116695353973,0.42303835550646,0.861666862700765,3
80,1,50,2050,0,-0.006,1,8.96808845595721,0.409767586821749,0.00500507648345822,0.24515724605825,-0.00147116695353973,0.422938270979715,0.861463007427964,3
