model_age,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
35,0.02454875127853926,0.02380511538269796,0.02315128379001119,0.02263901224952684,0.02222002953667669,0.02180569573121379,0.02141837070989743,0.02107517863346947,0.02078043254278414,0.02053786221034474,0.02034847116856539,0.02017843113873654,0.02008021645989359,0.02007631264960274,0.02013974265660842,0.02022984435575445,0.02033026328712356,0.02043842025500846,0.02055112767760557,0.02067182038770746,0.0208168026116127,0.02094687993875279,0.0210896421927323,0.02125475214552862,0.02141879091666576,0.02159271107465724,0.02177506006873432,0.02180493374910722,0.02161048693399424,0.02127519449184955,0.02096776555796729,0.02063432330663664,0.02036722879380343,0.02023006395491592,0.02018495306620675,0.02013533231680225,0.02006540875540343,0.02005139005787568,0.02011447842472615,0.02021823655143117,0.02033193477802377,0.02045864921741681,0.02047310505350317,0.02031427285529031,0.02004591370692722,0.01980551767469854,0.01955137519660647,0.01932915743130355,0.0191772218299687,0.01907860384089313,0.0189815347334041,0.01887382029380839,0.01881533369663824,0.01882856836652583,0.01889038694298734,0.01896412992894105,0.01904248950081417,0.01910034763144854,0.01912316821695104,0.01912493771284908,0.01914644185547021,0.01916735022459173,0.01916879719117448,0.01914721883346282,0.01911242530748504,0.01908845922275465,0.01905626637097008,0.01902248797214452,0.01899407805091843,0.0189713156269677,0.01895771863164637,0.01893924766974855,0.01891675687630525,0.01889009052725861,0.01886031779317077,0.01883657619483149,0.01880506025621108,0.01876908716537378,0.01873349569354563,0.01870202396105604,0.01868017613616128,0.01865433073396802,0.01863340973347542,0.01862428249155369,0.01862721050517262,0.01864031385280051,0.0186515071131534,0.01866772806397436,0.01869139424440579,0.01871950016789915,0.01875066818692234,0.01877536702383785,0.01878949591267438,0.01879285383785845,0.01879055345598057,0.01879260154257283,0.01878849112012904,0.01877583389012211,0.01875669865447703,0.01873564045443861
36,0.0250809811554265,0.0243556155658537,0.0236208740836426,0.02297000280207484,0.02245453932066521,0.02203468916460791,0.02162028839587302,0.02123492938935309,0.02089524556532994,0.02060423508661507,0.02037929838006239,0.02018231689178603,0.0200058631198286,0.01990273726252317,0.01989573562386181,0.01997323463126885,0.02005741225151945,0.02015613762831733,0.02026881741163385,0.02039037549316849,0.02054247777268218,0.02069323998611418,0.02082792771834313,0.02097540530205388,0.02114704095680138,0.02134430995738175,0.02152326827495919,0.02170948144850219,0.02174158419474276,0.02154878703815366,0.02123378702309833,0.0209238264650293,0.02059120564864776,0.02032988758464745,0.02020172569496544,0.0201830336090036,0.0201365253368401,0.0200695566790627,0.02005694699258417,0.02011983707312753,0.02023946092353413,0.02034768970938876,0.02046913402424409,0.02047718683033119,0.02031107536792077,0.02005019270293143,0.01979798966304412,0.01953468464387387,0.01930665782647232,0.01915158932598214,0.01906219803178591,0.01895833149596261,0.01884599978462764,0.01878518967733877,0.01879782206323143,0.01887082949507853,0.01894065562429728,0.01901642540251379,0.01907408007046405,0.01909937252386289,0.01911707110953236,0.01913788165797965,0.0191593268549425,0.01916308812029339,0.01914551196535177,0.01912737061964433,0.01910301694717142,0.01907131281465314,0.01903967677429064,0.01901507296778517,0.0190078098108589,0.01899317677423711,0.01897492052554102,0.0189519512346905,0.01892315075327265,0.01889991032197258,0.01886831699811871,0.01883041048127483,0.0187904701099617,0.01875353658702543,0.01873046832682953,0.01870342354932191,0.01867353229635979,0.01865110264250519,0.01864311604245628,0.01865570109884009,0.0186661584019737,0.01867621346707024,0.01869148104000357,0.01871352745604016,0.01874566807194604,0.01877039937865911,0.01879023026856808,0.01880175212696309,0.01880480846772177,0.01880889081059714,0.01880726740090707,0.01880058458957314,0.01878757717604996,0.01877051877619213
37,0.02559807966547283,0.02486901948639807,0.02415228673452127,0.02342250582682094,0.02277212361179669,0.02225683854168825,0.02183736119401862,0.0214262626747079,0.02104400161836589,0.02070707646217615,0.02043703905178004,0.02020495584778812,0.02000199232812096,0.01982115831881002,0.01971557906659319,0.01972508968250498,0.01979696026534906,0.01987976407048254,0.01998252862921879,0.0201031416562432,0.02025714007799344,0.02041488437775416,0.02057002148721734,0.02070902363836932,0.0208625026054388,0.02106782731845043,0.02126986638339591,0.02145261875582665,0.02163960013657553,0.02167116070103728,0.02149962127794166,0.0211818437919919,0.02087232289227276,0.02054531162896538,0.02029305238022593,0.02019363247215527,0.02017776562246704,0.02013397566241026,0.02006800338363765,0.0200546919350192,0.02013520259559246,0.02024924439983389,0.02035216992889109,0.02046627683029877,0.02046548142031254,0.02030863425928562,0.02003559315207454,0.01977385152244173,0.01950422152051467,0.01927264456159529,0.01912917620287293,0.01903271659217309,0.01892401108188719,0.01880905973304384,0.01874732918869977,0.01877311802649904,0.01884208004661133,0.01890923673468102,0.01898416605996997,0.01904335427520979,0.01908619842799278,0.01910303475289645,0.0191242108010587,0.01914732066008118,0.01915422597003843,0.0191550970853972,0.01913633183967545,0.0191122461458686,0.01908210041226565,0.0190535270923146,0.01904630161963993,0.01903775832184993,0.01902313477390851,0.01900379757466833,0.01897790507980971,0.01895750185706992,0.01892616096645314,0.01888795390849843,0.01884547711417923,0.01880344099899742,0.01877677981718712,0.01874827895992908,0.0187169812597568,0.01868502716696456,0.01866303878156522,0.01866653056524942,0.01867624772618717,0.01868537543460005,0.01869393018534959,0.01870686891859232,0.01873469716504542,0.01876019374026468,0.01877987809849527,0.01879652531680835,0.01880700269465994,0.01881817502303075,0.01881835926675357,0.01881396464863825,0.01880635510530649,0.01879468178037963
38,0.02596526598159897,0.02536695722320002,0.02464692714068738,0.02393482568679777,0.02320749455070923,0.02256147509272189,0.02204723800096009,0.02163153583513964,0.02122488410660203,0.02084501124421179,0.02053096908241269,0.02025418046583078,0.02001660193106418,0.01980970899061969,0.01962700785130011,0.01954037722259752,0.0195449166094136,0.0196156785281249,0.01970275484362418,0.01981292732769572,0.01996632594434996,0.0201257139530151,0.0202877161414363,0.02044694114529716,0.02059152756386835,0.02077888183276521,0.02098871137375961,0.02119428620807126,0.02137777458143589,0.02156273763572239,0.02161522145374866,0.02143985244756056,0.02112230130057931,0.02081808235174756,0.02050000186909687,0.02027869251415966,0.02018221147444729,0.02016876914433717,0.02012573854198714,0.02005866822757534,0.02006439423752108,0.02013920138896031,0.02024782291482518,0.02034340684535377,0.02044766807979403,0.02045690592002398,0.02028709082535169,0.02000422999667567,0.0197358407773014,0.01946220053259188,0.01924426203748814,0.01909369442917893,0.01899212259256117,0.01888058462095357,0.01876445391380114,0.01871757121580303,0.01873930720220473,0.01880546490045489,0.01887170986837467,0.0189475234675571,0.01902525541472191,0.0190668915303356,0.01908392553834816,0.01910660959477917,0.01913221246469822,0.01915875782096271,0.01915870129973217,0.01913997906030975,0.0191172395747079,0.01908957347923005,0.01907974601981373,0.01907097518787053,0.01906221039912692,0.01904629305690017,0.01902342833411981,0.01900729024563431,0.018978476750264,0.0189402692579883,0.01889728563540733,0.01885213925047134,0.01882175675960196,0.01878937796849052,0.01875639510500618,0.01872283855958507,0.01869078709058145,0.01868164100770081,0.0186820060234212,0.01869017942004988,0.018697620885116,0.01870330413283926,0.0187233274528871,0.018744250715753,0.01876449034515143,0.0187808112373517,0.01879585617108116,0.01881569848822595,0.01882268453705352,0.01881987426741071,0.01881436421027899,0.01880752022254954
39,0.02610538494524824,0.02571890321682172,0.02512578882955444,0.02441068903402118,0.02370066789184662,0.02298318302925635,0.02233897391023256,0.02182929718788892,0.02141853001434654,0.02101559021080038,0.02065969657354055,0.02033929623556981,0.0200574586144841,0.01981646052253781,0.01960818303733703,0.0194465326271532,0.01935586108390888,0.01935993212952675,0.01943514207228202,0.01952982247136405,0.01967281280751479,0.01983136963220989,0.0199947995211684,0.02016075983857187,0.02032533193165993,0.02050362497454109,0.02069540300891793,0.0209085251934507,0.02111461811193564,0.02129609416527489,0.02150133664662454,0.0215486567631399,0.02137245239062893,0.02106004750497391,0.02076449727522287,0.02047907980712838,0.02026101771741068,0.0201670847655055,0.02015410741638307,0.02010973754411112,0.02006280379889295,0.02006278157553691,0.0201320771076419,0.02023325117424764,0.02031902782697966,0.02043371754489722,0.02042912119180297,0.02024861667999464,0.01995887985520204,0.01968618634378449,0.01942771593893124,0.01920275488413283,0.01904710781018516,0.01894244859315686,0.01882953272038325,0.01872957970392289,0.01867875179868528,0.01869771275479928,0.01876282365143471,0.01882987364917718,0.01892488263944376,0.01900106303155395,0.01904255222788305,0.01906092860721951,0.01908594348239515,0.01913197870211338,0.01915732387950951,0.01915700484058002,0.01913939926717478,0.01911893084589315,0.01911100901121014,0.01909940814508082,0.01909014748282224,0.01907985430376083,0.01906020230494131,0.01904808922452056,0.01902326774010956,0.01898728738543936,0.01894407399568439,0.01889821841057806,0.01886576625035629,0.01882940808216088,0.01879226917239045,0.01875680872241815,0.01872297406588666,0.01870481288067958,0.01869231114181109,0.01869087488293168,0.01869715294363232,0.01870154434959753,0.0187152986753405,0.01872818378172439,0.0187435949226049,0.01876027039687233,0.01877481323620978,0.0188001614909243,0.01881555007057939,0.01881925512918298,0.01881510778076373,0.01881017874379266
40,0.02607209707760837,0.02584994243418676,0.02546255813338267,0.0248704966625692,0.02415773665966715,0.02346275040059593,0.02274698499926038,0.02210823281318988,0.02160432151008589,0.02119775109122177,0.02082068939999399,0.02045889615884219,0.02013387537269675,0.01984910698216544,0.0196072665467848,0.01942181218534039,0.01925692290492662,0.01916670320480461,0.0191758151368384,0.01925876047509706,0.01938650162620479,0.01953462151013499,0.0196969976246378,0.01986417120067891,0.02003534227646081,0.02023326678176138,0.02041591575897404,0.0206109258865655,0.02082436018499323,0.02102825755161427,0.02123014730680673,0.02142941642494253,0.02147448571556331,0.02130237376172282,0.02099853047022063,0.02073688722086355,0.02045483640345272,0.02023964916668803,0.02014631488894577,0.02013169396253882,0.02010833856440301,0.02005563120833641,0.02005010191128083,0.02011189950465025,0.02020317610141768,0.02030018766343619,0.02040059408176199,0.02038432328510937,0.02019603417668785,0.01990181740046579,0.01964558826449015,0.01938002727928701,0.01915013167083271,0.01899145977082009,0.01888517594897042,0.0187895053225982,0.01868568571540926,0.01863222544215385,0.01865016448469179,0.01871594225958761,0.0188029491833567,0.01889621104250273,0.0189718880433898,0.01901436642777019,0.01903490933392546,0.01908116893999905,0.019125802746109,0.01915060852212538,0.01915109939871171,0.019135541138661,0.01913575871824288,0.01912587421248138,0.01911356351552154,0.01910251393181364,0.01908824240951382,0.01908032631064139,0.01905931442694739,0.01902706456760895,0.01898578850344944,0.01893947292869255,0.01890734755216031,0.01886871287429803,0.01882735450563255,0.01878747390635491,0.01875152353708166,0.01873260699439819,0.01871089972788544,0.01869638189064245,0.0186928056163001,0.01869582788026625,0.01870927521102366,0.01871570271401906,0.0187228568620356,0.018734457880915,0.01874915421507562,0.01877495669760273,0.01879564416594295,0.01880749150285613,0.01880956984536242,0.01880579218374151
41,0.02600862623499741,0.02581203899483262,0.02558464176201675,0.02519214308612627,0.02459847449461327,0.02390654943000988,0.02321289184126955,0.02250260802897174,0.02187059972777637,0.02137176000630654,0.02099309476625855,0.02061035417770466,0.02024444145022892,0.01991697451204927,0.01963188436520098,0.01941469033222742,0.01922644090912344,0.01906282699517432,0.01897853802691616,0.01899592389174685,0.0191120798999802,0.01924514431456724,0.01939707347320983,0.01956299016437732,0.01973513534595262,0.0199393156534064,0.02014144953023179,0.02032727034003226,0.02052256766692553,0.02073365606968582,0.02095786518135592,0.02115384819662646,0.02134996922768168,0.02139767070086793,0.02123309891632761,0.02096443596966391,0.02070593539525754,0.02042688743984481,0.02021264474667463,0.02011783834034105,0.02012491127329929,0.02009562765097594,0.02003740895045376,0.0200244470641436,0.02007634360696531,0.02017947835833135,0.02026232420194523,0.0203505172508329,0.02032536245486649,0.02013166598013277,0.01985523224277837,0.01959167190541768,0.0193211609875802,0.01908844659293716,0.01892825457755403,0.01884014964082797,0.01874046686767535,0.01863410769785996,0.01857980374675248,0.0185984470453898,0.01868482194828138,0.01877005058865166,0.01886260405556485,0.01893890898715702,0.01898319946926985,0.0190257277041341,0.0190704841492006,0.01911436660116686,0.01913970165626024,0.01914193983685379,0.01914791117636085,0.0191460106816337,0.01913523444570145,0.01912091475336827,0.01910563305581365,0.01910398609798192,0.01908699766691378,0.01905834852430515,0.01902054228384541,0.01897589514665292,0.01894425984812447,0.0189057844396092,0.01886194449859212,0.01881761044579616,0.0187769898628304,0.01875692020819952,0.01873430393137048,0.01871039697958657,0.01869352639713383,0.01868646372318765,0.01869945180981739,0.0187054294886154,0.01870594794291197,0.01870907906308209,0.01871846115969043,0.01874530903808249,0.01876630738843602,0.01878324501178218,0.01879320019663111,0.01879535748786226
42,0.02590115137225118,0.02574402165392163,0.02554222386987343,0.02530534781849199,0.0249050344467013,0.02433349904459418,0.02364337226504303,0.0229548624135658,0.02225142845424243,0.02162551911569971,0.02115745177523957,0.02077304786420828,0.02038644578674063,0.02001862946580847,0.01969135823071567,0.01943270100909241,0.01921324563446497,0.01902670810842998,0.01886983575119959,0.01879468258533758,0.01884576441069201,0.01896742971987913,0.0191045022306126,0.01925996404855793,0.01943062829080756,0.01963521060341141,0.01984357256836035,0.02004874825133041,0.02023485736483182,0.0204278268041878,0.02065902967114136,0.02087729576509714,0.02107016436530398,0.02126794855923843,0.02132172365398873,0.02119260416028491,0.02092698758877973,0.02067126273533952,0.02039329047259323,0.02017793583124286,0.0201058344695417,0.02010681145035392,0.02007185826160581,0.0200062483092707,0.01998351458592561,0.02004784875165508,0.02013688839138611,0.02020764849131068,0.02028634770616043,0.02025459845688303,0.02007910414788149,0.01979522220090724,0.01952649488001149,0.01925320195700832,0.01901922260499289,0.01887837458003273,0.01878610712740831,0.01868376168331303,0.01857668350134581,0.0185232737349936,0.01856322445147365,0.01864779090775766,0.01873228185917147,0.01882524306620845,0.01890299625446222,0.01896971338187071,0.01901066753597188,0.019054562771244,0.01909876670301358,0.0191255618017336,0.01914999202374069,0.01915371207925807,0.01915076276944697,0.01913779181716314,0.01911902292843012,0.01911711202265334,0.01910625206047017,0.01908147345300248,0.0190470659149664,0.0190056317892812,0.01897645725121348,0.01893833228904211,0.01889449978608349,0.01884749977737981,0.01880219040017861,0.01877827579462015,0.01875437278977784,0.01872940881814883,0.01870297956984841,0.01868241283028645,0.01868612193219432,0.01869152158404845,0.0186914481607253,0.01868776803455417,0.01868846965985691,0.01871077534297745,0.01873269364691256,0.01874980042524119,0.01876463747169226,0.01877441055590082
43,0.02566977704939338,0.02563252966075366,0.02546977605725351,0.02525854404071717,0.02500944496953653,0.02463140017512854,0.02405649954796653,0.02337205992482422,0.02269009421456455,0.02199288164782654,0.02139997081430413,0.02092779734447738,0.02053949518389669,0.02015128888282139,0.01978424724374411,0.0194847889531671,0.01922476691753645,0.01900757601480759,0.01882821868427155,0.01868125651258925,0.01864033566519981,0.01869767285206094,0.01882356476218511,0.01896437238517214,0.01912454452329564,0.0193267863479427,0.01953560920877466,0.01974700421795882,0.01995237408613457,0.02013618851309632,0.02034893542129751,0.02057441264584065,0.02078947882603664,0.02098398792610823,0.02118683609245503,0.02127517789098165,0.02114874310500255,0.02088581261576436,0.02063090313928716,0.02035194415256029,0.02016026892354533,0.02008252638750521,0.02007766726194447,0.02003515518291097,0.01995985434249144,0.01995003482776747,0.02000060935743467,0.02007761920371409,0.02013901803867228,0.0202104317176022,0.02019644753504622,0.02001299492351519,0.0197238869164551,0.019452186769793,0.01917769503747014,0.01896413395728326,0.01881949666505892,0.01872442400138023,0.01862123057639275,0.01851519863963542,0.01848375624829419,0.01852214661679283,0.01860594655256468,0.01869081234793124,0.01878499980372984,0.01888527085540739,0.01895036843656346,0.01899040540580951,0.01903451289913915,0.01907996188357809,0.01912928797908586,0.0191514746937967,0.0191540058803237,0.01914871272404389,0.019131113898608,0.01912622853195418,0.019115127162555,0.01909632795454278,0.0190656316897288,0.01902739628537947,0.01900198191458867,0.01896630297785222,0.01892268845846892,0.01887554075482812,0.01882738714054967,0.01879938491209239,0.01877162118044071,0.01874524193777851,0.01871760651493493,0.01868731535276502,0.01867812701547148,0.01867424559352131,0.01867347517489857,0.01866906667232668,0.01866279571200888,0.01867699391859506,0.01869434960548203,0.01871224802339286,0.01872711860673566,0.01874156304898579
44,0.0252938115780331,0.02539939105231824,0.02535441237169609,0.02518181244766893,0.02495839093198721,0.02473487035665339,0.02434570960521067,0.02377143415830707,0.02309407140528908,0.02241800845629154,0.02175380063770108,0.02115908346128213,0.0206847176494416,0.02029479242090191,0.01990769901123069,0.01956935429275151,0.01926958576392275,0.01901274467021686,0.01880327662723002,0.01863424751056065,0.01852170870782445,0.01848812548271191,0.01855044373577794,0.01868026622900478,0.01882598149460176,0.0190166950307122,0.01922332120636954,0.01943525369369837,0.019646878727123,0.01984989095829211,0.02005277745357019,0.02026023503596515,0.02048268812426123,0.02069924490201248,0.02089875538145212,0.02113473547820005,0.02122527313995304,0.02110112812293087,0.02083890759715613,0.02058274273955446,0.02032789100321396,0.02013127812323784,0.02004821335384127,0.02003560100403797,0.01998322098247934,0.0199210116882135,0.01989792428233032,0.01993683004767836,0.0200045192808945,0.02005876713694239,0.02014727894518329,0.02012471389091143,0.01993547802875548,0.01964336650481905,0.0193703037255555,0.01911683229699195,0.01890004325672586,0.01875299352588759,0.0186569422626606,0.01855467424080219,0.01847102932030066,0.01843843366502919,0.0184763117509621,0.01856045077798003,0.01864650532673319,0.0187630670033982,0.01886173105613346,0.01892585967859878,0.01896604115520105,0.01901128716812845,0.01907927802254056,0.01912645384602059,0.01914745788502972,0.01914751300590899,0.01913743111254536,0.01913392768788674,0.0191199551873129,0.01910093757488112,0.01907608620367267,0.01904141072164261,0.01901946869895043,0.01898760834352019,0.01894642668893137,0.01889936778910367,0.01885092839888308,0.0188204219847951,0.01878863484761344,0.01875838769812037,0.01872921448270741,0.01869757259041811,0.01867902997077194,0.01866232024122525,0.01865226877511134,0.01864704901495809,0.01863991679133209,0.01864749522357436,0.01865679704392597,0.01867012437942005,0.01868566362737226,0.01869999780782769
45,0.02480763096250699,0.02502420062634206,0.0251196731777786,0.02506273853819681,0.0248775366423045,0.02468775500390277,0.02444817858526222,0.02405196351932567,0.02347976713705512,0.0228088305907652,0.02216402545980465,0.02149933320477671,0.02090482562615529,0.02043060189138139,0.02004180069299526,0.0196836093726108,0.01934594184436191,0.01905042032369604,0.01880222445759211,0.01860361958807179,0.01846864215276333,0.0183643823720178,0.01833684582424399,0.01840385166349234,0.01853876900323062,0.01871392719603417,0.01890926786258787,0.01911915098592825,0.01933143884628823,0.01954077945633604,0.01976178736052964,0.01995974522143868,0.02016458676831497,0.02038863138983592,0.0206099895490294,0.02084141909609862,0.02107932302317099,0.02117162958539279,0.02104776515851904,0.02078416164842878,0.02055183406781214,0.02029243380030187,0.02009127077725132,0.02000101621981798,0.01997833877660141,0.01993869596346811,0.01986358740825466,0.01982938941315207,0.01985935640894348,0.0199199255572807,0.0199909280106873,0.02007060558451548,0.02004154483987391,0.01984872289252738,0.01955525560784719,0.01930329620108195,0.0190469235158489,0.0188283317096913,0.01868072617407671,0.01858547218672151,0.01850556988667813,0.01842108507580697,0.01838839984917537,0.01842687775314209,0.01851216669957366,0.01862035289600011,0.01873537415130097,0.01883306451578452,0.01889728252931009,0.01893853246000174,0.01900612734132315,0.01907205330625348,0.01911813475751922,0.01913666539370529,0.01913179996577142,0.01913576485516029,0.01912325978752567,0.01910149841202229,0.01907645437437649,0.01904749130218519,0.01902914703947517,0.01900081301290659,0.01896351592867842,0.01891887819386562,0.01887041068864255,0.01883975273400895,0.01880551222372737,0.01877130667708773,0.01873826386720624,0.01870496217272441,0.01868523778846262,0.01865923001296968,0.01863643516283205,0.01862195434417222,0.01861389206570823,0.01862077844058249,0.01862351029878258,0.01862883861113266,0.01863979531672378,0.01865467002063245
46,0.02425870872686827,0.02454058886557597,0.02474546578974897,0.02482661916006556,0.02475493130033192,0.02461061814381382,0.02440497039311797,0.02415339417284853,0.02375165789915301,0.02318094627390944,0.02254033624033629,0.02189457270319131,0.02123148329471227,0.02063961165942435,0.02016832049837325,0.01980817150469485,0.01945110592901727,0.01911870922546707,0.01883291587015508,0.01859648221733846,0.01843154816018018,0.01830534501283442,0.01820806994195947,0.01818629017228139,0.01825911756434598,0.01842229836494627,0.01860234685280994,0.01880119882086548,0.01901162847110097,0.01922180376305395,0.0194480359794837,0.01966422845134215,0.01985990710084855,0.02006669040406465,0.02029558304747035,0.02054741919198821,0.02078083713159206,0.02102021839026416,0.02111224025890036,0.02098651217004257,0.02074647668459905,0.02050941133400439,0.02024589220208563,0.02003838107729218,0.01993868133968065,0.0199281732964882,0.01987559926234361,0.0197898103995971,0.01974727134878701,0.01977050954018072,0.01984727529526772,0.0199097020887752,0.01998256625963465,0.01994914118743635,0.01975435277180311,0.01948212639668919,0.01922719732530583,0.01896938099875093,0.01875087199715383,0.01860450039375109,0.01853144665611093,0.01845070336905781,0.01836646606339381,0.01833481474091944,0.01837470337328847,0.01848175955270505,0.01858848823772623,0.01870260214429294,0.01880036295064106,0.01886558807479611,0.01892891552674359,0.01899445196802338,0.01905936495541721,0.01910305785546965,0.01911666409076712,0.01912570857895223,0.01912062457082514,0.01910041515124278,0.01907275349178081,0.01904363158859141,0.01903092898601193,0.01900615366988016,0.01897244348469343,0.01893176723124149,0.01888571250655928,0.01885507172710897,0.01882063295952797,0.01878402911219719,0.01874710192329308,0.01870993252410737,0.01868863139546685,0.01866139279726519,0.01862936511399839,0.01860223603461849,0.0185849305091314,0.01859097064422524,0.01859297329592609,0.01859178671024687,0.01859480005400764,0.0186050849070576
47,0.02362840412100269,0.02399508979146978,0.02426463455886444,0.02445364653331457,0.02451766406107793,0.02449286235268162,0.02433152184062599,0.02411402358817048,0.0238520169135102,0.0234442220633964,0.02289812090426185,0.022256318534144,0.02161171452787652,0.02095272697400209,0.02036635107191975,0.01992506879690715,0.01956622762551958,0.01921492025742429,0.01889328410313016,0.0186203308000689,0.01841743952469271,0.0182618797072095,0.01814315257320362,0.0180525647636106,0.01803764770765753,0.01813799747379523,0.01830634168506137,0.018490194259093,0.01868988980745065,0.01889844009985988,0.01912439292928163,0.01934604465746205,0.01956001935175222,0.01975789530605529,0.01996982494038684,0.02022785556474214,0.02048167349268344,0.02071664738719283,0.02095543898785255,0.0210449708694436,0.02094204141739908,0.02069717921646141,0.02045580030285716,0.02018638527973671,0.01997034856852801,0.01988300200689109,0.01985946798504904,0.01979615734943788,0.01970250609873191,0.01965388954461678,0.01969301331650063,0.01976137429904111,0.01981724757379767,0.01988536452448159,0.01984912494615424,0.01967499536488874,0.01939985907456288,0.019143431705265,0.01888608926461738,0.01866948568496687,0.01854561623277453,0.01847167691900781,0.0183911808521004,0.01830832415451224,0.01827852513420095,0.01834002398058592,0.01844569567464369,0.01855159931845615,0.01866583857544843,0.01876457922383264,0.01885151419260714,0.01891281638036035,0.01897734127615973,0.01903994342329872,0.01907880320455189,0.0191061891581087,0.0191061520376465,0.01909331249457145,0.01906729612811899,0.01903568241654708,0.019022837572124,0.01900366085429493,0.01897345321680781,0.01893642995175575,0.01889440758423404,0.01886625004187602,0.01883178611117257,0.01879494485568979,0.0187556795925866,0.01871469938877716,0.01868965098249363,0.01866079953351747,0.01862750299726796,0.01859120664266105,0.01856135003290296,0.01855828410891446,0.018559411576554,0.018557459759046,0.01855401465801607,0.01855641919874599
48,0.02301790246360814,0.02336942056857033,0.02372281466891618,0.02397590992654257,0.02414623538502112,0.02425723127102127,0.024218605506653,0.02404422858864274,0.02381642004626763,0.02354347263054695,0.02314796410253913,0.0225997378330672,0.02195889090682147,0.02131799427612962,0.02066604348249727,0.0201116380776058,0.01967362210011176,0.01932075666419327,0.01898072691553789,0.01867295670362574,0.01843352742918742,0.01824090482413062,0.01809341364418487,0.01798186077514461,0.01789904483615882,0.01791116563958204,0.01801744223812996,0.01818988035498827,0.01837491113456263,0.01857305727122824,0.01879622635608079,0.01901793211750996,0.01923754914770637,0.01945372147336445,0.01965695568001348,0.01989674468755694,0.02015701973407983,0.0204123915735359,0.02064688715798482,0.02088286601817443,0.02099375182226304,0.02088586359607289,0.02063662124663541,0.02038912874602937,0.02011167668455607,0.01990831668067568,0.01980885375484173,0.01977447540348769,0.01970323941194429,0.01960401269163537,0.01957110959094349,0.01960240836321644,0.01966436174725726,0.01971574418478357,0.01978062604574876,0.01976378405547913,0.01958644884751723,0.01930989744080202,0.01905390593275183,0.01879888542118756,0.01860514821707221,0.01848100725270716,0.01840727374614536,0.01832816076305045,0.01824752030712667,0.0182392270497591,0.01829974360528771,0.01840465875679881,0.01851077112636112,0.01862603753700875,0.01874592859293738,0.01883098371729399,0.01889131003846171,0.01895353671428357,0.01901139517859055,0.01906376099314967,0.01908226966497955,0.01907444378198651,0.01905574860739815,0.01902587996932477,0.01901044424867846,0.01899134184067541,0.0189666937271063,0.01893313638245285,0.0188948252517206,0.01887063339732742,0.01883884674519063,0.01880194106109312,0.01876240059083198,0.01871914971855979,0.0186902943381452,0.01865787451795115,0.0186229320065011,0.0185853330240966,0.01854638973393162,0.01853082250342491,0.01852302951340386,0.01852017799845891,0.01851592979164571,0.01851192219943923
49,0.02247947419548485,0.02276227125401353,0.02310204523957442,0.02343809600170318,0.0236719585613789,0.02388165553311617,0.02398474922790212,0.02393611487001058,0.02375022982424299,0.02351157047721179,0.02323522740199499,0.02283616939802767,0.02228795338630966,0.02165066968648485,0.02101646634070087,0.02039732668226267,0.0198488348183957,0.01941879499856792,0.01907745606443735,0.01875181651316135,0.01847749580596819,0.01824935246859264,0.01806567890834189,0.01792594900119913,0.01782263699651739,0.01776623824353167,0.0177852998471139,0.01789645225846477,0.01807039968583745,0.01825425639746455,0.01846585244297583,0.01868515436761313,0.01890512384117276,0.01912704315328527,0.0193485182988245,0.01957817216722388,0.01982063540534233,0.02008272971250129,0.02033764775216673,0.02056947572722389,0.02082502997120262,0.02093081841502275,0.02081833588277346,0.02056290645664612,0.0203071326930709,0.02004204328661883,0.01982781061421351,0.01971848831842426,0.01967604882091127,0.01959918137433525,0.01951523824943075,0.01947532819141525,0.01950082967309086,0.01955842435524728,0.0196068238310278,0.01968973506902514,0.01966923852914291,0.01949017038114711,0.01921417670128038,0.0189604903978058,0.01872824764948165,0.01853509797104526,0.0184117909119134,0.01833940085515404,0.01826250323943417,0.01820309921537611,0.01819437874028929,0.01825454916304736,0.01835973165496329,0.01846694491932854,0.01860264794017479,0.01872086880173754,0.01880507417591076,0.0188631528046347,0.01892065316045299,0.01899149908038994,0.01903530510223502,0.01904622138146503,0.01903250783171954,0.01900990887269812,0.01899585217145902,0.01897451438110465,0.01895017984414895,0.01892212232159699,0.01888724268835095,0.01886645859252466,0.01883892246244552,0.01880488921896162,0.0187652497506721,0.01872168953420203,0.01869034701053773,0.01865440129664326,0.01861607926706456,0.0185768048739085,0.0185365306394237,0.01851172897869682,0.01849170846240881,0.01848012309179791,0.01847494832980493,0.01847010956810989
