iteration,guess_source,political_target,price_update_mode,political_update_rule,max_abs_vote,mean_vote,max_abs_gap,residual_norm,price_min,price_max,housing_anchor_min,housing_anchor_max,max_abs_political_step
1,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,fixed_step,0.025251616387443,0.0175398711462754,0.0117153009974454,0.0350501259996094,0.34015277393853,0.340179006665374,0.340136059027778,0.340136059027778,4.29476375966575e-05
2,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,fixed_step,0.0230712997659694,0.0151677041304696,0.0117108921860433,0.0350349496140321,0.340165128696168,0.340218250788047,0.34015277393853,0.340179006665374,3.92441226731433e-05
