iteration,guess_source,political_target,price_update_mode,political_update_rule,max_abs_vote,mean_vote,max_abs_gap,residual_norm,price_min,price_max,housing_anchor_min,housing_anchor_max,max_abs_political_step
1,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,fixed_step,0.0281386885460778,0.00828151793628855,0.00930727724494884,0.0335341377032668,0.340088207480915,0.340183406906678,0.340136059027778,0.340136059027778,4.7851546862987e-05
