iteration,guess_source,political_target,price_update_mode,political_update_rule,max_abs_vote,mean_vote,max_abs_gap,residual_norm,price_min,price_max,housing_anchor_min,housing_anchor_max,max_abs_political_step
1,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,diagonal_secant_fallback,0.025251616387443,0.0175398711462754,0.0117153009974454,0.0350501259996094,0.34015277393853,0.340179006665374,0.340136059027778,0.340136059027778,4.29476375966575e-05
2,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,diagonal_secant,0.0230712997659694,0.0151677041304696,0.0117108921860433,0.0350349496140321,0.340188292880619,0.340520040963202,0.34015277393853,0.340179006665374,0.000341034297827447
3,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,diagonal_secant,0.0230712997659694,0.0151680894988706,0.0113918235898765,0.0340603419506729,0.323988850362494,0.340559324428667,0.340188292880619,0.340520040963202,0.0161994425181247
