iteration,guess_source,political_target,price_update_mode,political_update_rule,max_abs_vote,mean_vote,max_abs_gap,residual_norm,price_min,price_max,housing_anchor_min,housing_anchor_max,max_abs_political_step
1,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,fixed_step,0.025251616387443,0.0175398711462754,0.0117153009974454,0.0350501259996094,0.340202923599356,0.340307882117875,0.340136059027778,0.340136059027778,0.000171823090097611
2,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,fixed_step,0.0230712997659694,0.0151680894988706,0.0116222770355384,0.0347599664634686,0.340252357853693,0.340464945254817,0.340202923599356,0.340307882117875,0.000157063136941693
3,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,fixed_step,0.0230712997659694,0.0156523948367749,0.0115200709786567,0.0344438694635936,0.340308391754201,0.340622080881496,0.340252357853693,0.340464945254817,0.000157135626679017
