iteration,guess_source,political_target,price_update_mode,political_update_rule,max_abs_vote,mean_vote,max_abs_gap,residual_norm,price_min,price_max,housing_anchor_min,housing_anchor_max,max_abs_political_step
1,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,diagonal_secant_fallback,0.0278386148549857,0.0186970507161058,0.00930727724494884,0.0308533063553952,0.340132831988825,0.340183406906678,0.340136059027778,0.340136059027778,4.73478788998172e-05
2,flat_original_ss_root_0.340136059028,equal_weight_vote,political_only,diagonal_secant,0.259896121103121,0.166884826255481,0.00930613690812798,0.0385986794661232,0.340135177919854,0.340143329150614,0.340132831988825,0.340183406906678,4.25054515606482e-05
